chr	windowStart	windowEnd	D	f_d	f_dM	d_f
contig_1888_segment0	2799842	2884750	-0.060434	-0.078148	-0.033544	-0.019162
contig_1888_segment0	2843622	2924432	0.018381	0.024116	0.010361	0.009855
contig_1888_segment0	2884762	2963611	0.003027	0.003533	0.001651	-0.000515
contig_1888_segment0	2924609	3016159	-0.102040	-0.115783	-0.053072	-0.032233
contig_1888_segment0	2963647	3058727	-0.089573	-0.098352	-0.047689	-0.029943
contig_1888_segment0	3016161	3096462	-0.021163	-0.021665	-0.010941	-0.008540
contig_1888_segment0	3058790	3138572	0.006275	0.007780	0.003607	-0.001557
contig_1888_segment0	3096581	3180858	0.040235	0.058163	0.026278	0.017953
contig_1888_segment0	3138659	3206447	0.063677	0.080805	0.040688	0.036893
contig_1888_segment0	3181017	3243149	0.037604	0.049245	0.023519	0.029852
contig_1888_segment0	3206448	3304892	-0.025751	-0.032217	-0.013538	-0.003917
contig_1888_segment0	3243235	3381665	-0.046546	-0.051747	-0.021348	-0.021807
contig_1888_segment0	3304908	3433910	-0.011993	-0.011271	-0.005128	-0.003916
contig_1888_segment0	3381865	3519574	-0.002673	-0.002137	-0.001096	0.005527
contig_1888_segment0	3433950	3582078	0.039729	0.037696	0.019931	0.026988
contig_1888_segment0	3519577	3682062	0.088518	0.095863	0.047962	0.048444
contig_1888_segment0	3582091	3766865	0.000553	0.000452	0.000239	0.005220
contig_1888_segment0	3683527	3816995	-0.017156	-0.014744	-0.007651	-0.003113
contig_1888_segment0	3767261	3882157	0.063649	0.065200	0.031557	0.031956
contig_1888_segment0	3817602	3945447	0.044183	0.040988	0.021623	0.024159
contig_1888_segment0	3882392	3992868	0.004871	0.004810	0.002650	0.004948
contig_1888_segment0	3945590	4055458	-0.136910	-0.150125	-0.065617	-0.067075
contig_1888_segment0	3993124	4114486	-0.214184	-0.261065	-0.100031	-0.106710
contig_1888_segment0	4056617	4148268	-0.115383	-0.152566	-0.067637	-0.053064
contig_1888_segment0	4114513	4184420	-0.042123	-0.054718	-0.025601	-0.015299
contig_1888_segment0	4148323	4227441	-0.042740	-0.054040	-0.024713	-0.019677
contig_1888_segment0	4184485	4263170	-0.031963	-0.037532	-0.017965	-0.017596
contig_1888_segment0	4227474	4307254	-0.004689	-0.005472	-0.002574	0.000820
contig_1888_segment0	4263171	4359506	0.024025	0.025620	0.011478	0.013159
contig_1888_segment0	4307260	4399477	0.104144	0.109929	0.051852	0.048201
contig_1888_segment0	4359568	4460717	0.081205	0.081632	0.041432	0.043659
contig_1888_segment0	4399516	4509870	-0.019636	-0.018183	-0.009119	-0.015278
contig_1888_segment0	4460801	4580540	-0.061529	-0.059773	-0.027303	-0.031381
contig_1888_segment0	4509974	4634038	-0.055843	-0.058517	-0.025222	-0.028678
contig_1888_segment0	4580582	4704151	-0.007084	-0.007624	-0.003531	-0.008671
contig_1888_segment0	4634128	4763389	0.029063	0.033228	0.015189	0.018290
contig_1888_segment0	4704193	4806794	-0.057448	-0.068089	-0.031095	-0.024221
contig_1888_segment0	4763472	4833917	-0.064138	-0.086159	-0.038778	-0.028500
contig_1888_segment0	4806906	4868976	-0.059010	-0.096167	-0.036886	-0.029468
contig_1888_segment0	4834038	4917721	-0.043177	-0.060784	-0.024336	-0.017189
contig_1888_segment0	4869063	4957257	0.043853	0.051265	0.024834	0.027600
contig_1888_segment0	4917723	5005306	0.043266	0.043183	0.022933	0.021159
contig_1888_segment0	4957388	5055779	-0.029318	-0.030662	-0.015007	-0.016125
contig_1888_segment0	5005326	5094846	-0.037985	-0.044896	-0.019953	-0.019574
contig_1888_segment0	5055792	5137772	0.052275	0.064007	0.026511	0.022067
contig_1888_segment0	5095025	5183242	-0.009163	-0.009998	-0.004504	-0.003888
contig_1888_segment0	5137780	5232351	-0.050238	-0.051741	-0.023664	-0.013601
contig_1888_segment0	5183273	5273825	0.062388	0.071761	0.031583	0.041484
contig_1888_segment0	5232378	5324223	0.027728	0.033739	0.015624	0.019979
contig_1888_segment0	5273848	5358166	-0.038750	-0.053950	-0.023638	-0.012957
contig_1888_segment0	5324248	5400827	-0.009292	-0.013207	-0.005847	-0.006819
contig_1888_segment0	5358238	5448550	-0.028957	-0.039386	-0.017836	-0.023434
contig_1888_segment0	5400924	5482839	0.031431	0.043296	0.018808	0.010744
contig_1888_segment0	5448618	5514408	0.086247	0.112586	0.051608	0.039224
contig_1888_segment0	5482841	5548640	0.048226	0.060152	0.027534	0.024820
contig_1888_segment0	5514450	5579697	0.031212	0.036581	0.017299	0.022151
contig_1888_segment0	5548693	5621712	0.033232	0.038183	0.018425	0.018152
contig_1888_segment0	5579754	5655776	0.090935	0.113429	0.049557	0.051428
contig_1888_segment0	5621713	5700387	0.047605	0.062711	0.026831	0.032044
contig_1888_segment0	5655821	5744271	-0.040768	-0.051310	-0.022694	-0.024514
contig_1888_segment0	5700390	5790969	-0.047342	-0.055176	-0.025967	-0.026814
contig_1888_segment0	5744282	5857199	-0.020629	-0.021813	-0.010635	-0.009236
contig_1888_segment0	5790974	5916790	-0.016489	-0.017336	-0.007483	-0.009562
contig_1888_segment0	5857248	6003625	-0.116764	-0.104288	-0.046663	-0.059068
contig_1888_segment0	5916941	6046534	-0.175936	-0.187214	-0.083519	-0.096062
contig_1888_segment0	6003712	6104783	-0.123452	-0.164772	-0.064102	-0.068603
contig_1888_segment0	6046823	6147338	-0.010696	-0.011740	-0.004914	-0.000757
contig_1888_segment0	6105341	6188866	0.013036	0.016909	0.007047	0.009924
contig_1888_segment0	6147339	6225573	-0.020071	-0.029398	-0.012274	-0.016534
contig_1888_segment0	6188926	6261384	-0.019872	-0.025534	-0.011520	-0.020257
contig_1888_segment0	6225580	6314488	-0.010397	-0.012789	-0.005674	-0.012645
contig_1888_segment0	6261440	6364837	-0.009927	-0.012727	-0.005448	-0.005989
contig_1888_segment0	6314489	6413029	0.006046	0.007845	0.003526	-0.000464
contig_1888_segment0	6364871	6470315	-0.023534	-0.028527	-0.012582	-0.013229
contig_1888_segment0	6413368	6520310	0.001543	0.001702	0.000755	0.005224
contig_1888_segment0	6470348	6584086	0.058215	0.063337	0.025965	0.018999
contig_1888_segment0	6520313	6643636	-0.056863	-0.060193	-0.026289	-0.031460
contig_1888_segment0	6584199	6713691	-0.067617	-0.061382	-0.031977	-0.035535
contig_1888_segment0	6643645	6786566	0.063021	0.057525	0.029927	0.029132
contig_1888_segment0	6713831	6834260	0.076526	0.080769	0.040481	0.043816
contig_1888_segment0	6786768	6892924	-0.010020	-0.009712	-0.004938	0.001080
contig_1888_segment0	6834281	6935163	0.020505	0.018265	0.009781	0.013497
contig_1888_segment0	6893144	6986001	-0.037977	-0.040415	-0.018764	-0.013829
contig_1888_segment0	6935192	7038595	-0.116373	-0.129262	-0.055896	-0.064982
contig_1888_segment0	6986027	7089847	-0.096952	-0.105262	-0.045978	-0.052609
contig_1888_segment0	7038838	7125805	-0.073677	-0.082268	-0.033855	-0.032567
contig_1888_segment0	7089875	7165068	-0.013703	-0.013869	-0.006416	-0.005047
contig_1888_segment0	7125822	7198196	0.055187	0.051313	0.027636	0.029625
contig_1888_segment0	7165092	7232317	0.093361	0.090367	0.050524	0.049181
contig_1888_segment0	7198200	7266309	0.008112	0.009584	0.004541	0.003578
contig_1888_segment0	7232336	7305391	-0.034741	-0.042124	-0.019058	-0.019464
contig_1888_segment0	7266325	7334586	-0.015231	-0.018983	-0.007790	-0.001320
contig_1888_segment0	7305451	7364529	0.027189	0.033849	0.014265	0.022832
contig_1888_segment0	7334587	7399376	-0.016069	-0.018724	-0.008796	-0.006023
contig_1888_segment0	7364588	7426315	-0.002939	-0.003701	-0.001675	0.002503
contig_1888_segment0	7399390	7452935	0.070600	0.082312	0.039445	0.036732
contig_1888_segment0	7426386	7487861	-0.023570	-0.025715	-0.011854	-0.012021
contig_1888_segment0	7452954	7514932	-0.033756	-0.037465	-0.018056	-0.013008
contig_1888_segment0	7487899	7541823	-0.000612	-0.000718	-0.000328	0.004532
contig_1888_segment0	7514956	7569097	-0.063489	-0.087581	-0.031009	-0.028647
contig_1888_segment0	7541832	7593293	-0.030055	-0.038827	-0.014469	-0.017667
contig_1888_segment0	7569111	7620876	0.008245	0.009888	0.004300	0.003850
contig_1888_segment0	7593363	7653572	0.038626	0.043948	0.019781	0.024006
contig_1888_segment0	7620968	7686053	0.104351	0.114121	0.054222	0.052796
contig_1888_segment0	7653586	7710417	0.038810	0.050791	0.022361	0.019583
contig_1888_segment0	7686109	7740446	-0.014301	-0.021136	-0.007842	-0.007714
contig_1888_segment0	7710444	7764073	-0.065333	-0.093558	-0.036722	-0.040734
contig_1888_segment0	7740448	7788430	-0.036285	-0.045407	-0.021216	-0.018534
contig_1888_segment0	7764155	7813978	0.038176	0.052224	0.023730	0.022607
contig_1888_segment0	7788531	7847968	0.055639	0.075692	0.032253	0.025731
contig_1888_segment0	7813984	7877900	0.019594	0.023895	0.010157	0.009441
contig_1888_segment0	7848010	7909687	-0.030836	-0.042093	-0.016442	-0.019258
contig_1888_segment0	7877914	7941415	-0.055001	-0.079127	-0.029395	-0.030018
contig_1888_segment0	7909805	7971832	-0.061580	-0.089239	-0.033314	-0.027228
contig_1888_segment0	7941471	8000312	-0.084615	-0.131276	-0.048792	-0.040975
contig_1888_segment0	7971983	8033365	-0.081648	-0.119684	-0.047086	-0.042716
contig_1888_segment0	8000326	8068478	-0.050467	-0.070742	-0.029719	-0.029386
contig_1888_segment0	8033435	8099408	-0.066824	-0.093167	-0.040791	-0.037999
contig_1888_segment0	8068541	8134583	-0.052799	-0.067187	-0.029597	-0.025765
contig_1888_segment0	8099444	8165195	-0.061309	-0.082938	-0.033166	-0.024406
contig_1888_segment0	8134602	8197206	-0.087426	-0.143442	-0.050608	-0.031015
contig_1888_segment0	8165201	8227022	-0.021086	-0.029204	-0.012161	0.000681
contig_1888_segment0	8197363	8260759	-0.016501	-0.018751	-0.008619	0.004668
contig_1888_segment0	8227150	8285637	-0.073315	-0.088742	-0.038049	-0.025564
contig_1888_segment0	8260768	8318209	-0.048146	-0.063238	-0.027373	-0.025613
contig_1888_segment0	8285642	8351344	-0.031207	-0.042951	-0.018032	-0.019290
contig_1888_segment0	8318315	8391874	0.062073	0.067350	0.031589	0.032417
contig_1888_segment0	8351373	8423608	0.051281	0.055893	0.028686	0.028940
contig_1888_segment0	8391882	8465905	-0.033549	-0.044473	-0.020388	-0.011970
contig_1888_segment0	8423744	8505690	-0.022115	-0.030200	-0.011603	-0.007526
contig_1888_segment0	8466006	8549509	-0.016345	-0.020365	-0.008339	-0.011469
contig_1888_segment0	8505866	8590404	0.005859	0.006817	0.003124	0.001363
contig_1888_segment0	8549511	8620881	0.009010	0.011351	0.005357	0.006847
contig_1888_segment0	8590444	8659091	0.032438	0.040566	0.019179	0.022502
contig_1888_segment0	8620882	8700032	0.072194	0.087088	0.040137	0.043057
contig_1888_segment0	8659289	8733314	0.083508	0.097922	0.047562	0.045344
contig_1888_segment0	8700071	8772978	-0.007133	-0.009648	-0.004311	0.006690
contig_1888_segment0	8733336	8825164	-0.015250	-0.022142	-0.008895	0.002981
contig_1888_segment0	8772987	8891314	0.040916	0.046171	0.019973	0.029721
contig_1888_segment0	8825178	8956100	-0.038667	-0.038611	-0.018129	-0.012652
contig_1888_segment0	8891335	9006448	-0.092938	-0.097004	-0.047061	-0.043454
contig_1888_segment0	8956104	9051483	-0.019128	-0.020694	-0.009813	-0.002760
contig_1888_segment0	9006671	9109191	0.012574	0.013192	0.006216	0.010546
contig_1888_segment0	9051507	9175446	-0.053639	-0.060034	-0.026584	-0.025194
contig_1888_segment0	9109201	9246899	-0.115299	-0.117013	-0.055841	-0.046125
contig_1888_segment0	9175451	9293918	-0.084750	-0.086216	-0.042603	-0.029874
contig_1888_segment0	9246900	9364717	-0.053698	-0.053626	-0.024639	-0.016370
contig_1888_segment0	9293924	9465463	-0.084711	-0.079389	-0.036504	-0.037149
contig_1888_segment0	9364766	9527684	-0.042633	-0.049987	-0.021977	-0.019985
contig_1888_segment0	9465656	9605829	0.009014	0.010329	0.004470	0.010659
contig_1888_segment0	9527824	9675800	-0.013288	-0.014456	-0.006127	-0.005008
contig_1888_segment0	9606270	9738246	-0.046865	-0.050288	-0.024025	-0.019035
contig_1888_segment0	9675806	9792573	-0.000043	-0.000043	-0.000021	0.004314
contig_1888_segment0	9738421	9842248	-0.040353	-0.041537	-0.017288	-0.018144
contig_1888_segment0	9792748	9888068	-0.087252	-0.098894	-0.040119	-0.038984
contig_1888_segment0	9842268	9930692	-0.041811	-0.050370	-0.021191	-0.014950
contig_1888_segment0	9888069	9975259	-0.008857	-0.009854	-0.004416	-0.000408
contig_1888_segment0	9930702	10014056	0.024953	0.028724	0.013015	0.012450
contig_1888_segment0	9975288	10065651	0.037743	0.042713	0.019804	0.023124
contig_1888_segment0	10014290	10125936	0.048745	0.053983	0.025875	0.029100
contig_1888_segment0	10065891	10188553	0.021379	0.026088	0.012119	0.014584
contig_1888_segment0	10126086	10274442	0.041771	0.038990	0.019854	0.023661
contig_1888_segment0	10188566	10346872	0.047828	0.044245	0.021594	0.028597
contig_1888_segment0	10274480	10434814	-0.020053	-0.018171	-0.008816	-0.006081
contig_1888_segment0	10347001	10510682	-0.067760	-0.060471	-0.030019	-0.034088
contig_1888_segment0	10435458	10559022	-0.070634	-0.086732	-0.034963	-0.032870
contig_1888_segment0	10510686	10597601	-0.054895	-0.069461	-0.026768	-0.020659
contig_1888_segment0	10559030	10635078	-0.044348	-0.055769	-0.024240	-0.015990
contig_1888_segment0	10597658	10677815	-0.032746	-0.036836	-0.016955	-0.015788
contig_1888_segment0	10635122	10710823	-0.029835	-0.031769	-0.014926	-0.013175
contig_1888_segment0	10677842	10750320	0.004996	0.005589	0.002740	0.001762
contig_1888_segment0	10710834	10795314	0.004841	0.005302	0.002568	-0.002424
contig_1888_segment0	10750803	10825869	-0.053178	-0.066026	-0.028612	-0.031386
contig_1888_segment0	10795315	10863047	-0.034269	-0.043662	-0.019088	-0.019716
contig_1888_segment0	10825922	10908623	0.012893	0.013926	0.006633	0.006382
contig_1888_segment0	10863055	10957341	0.000780	0.000811	0.000386	-0.001916
contig_1888_segment0	10908679	11013149	-0.020169	-0.021989	-0.010126	-0.012323
contig_1888_segment0	10957343	11093731	-0.011279	-0.010897	-0.005225	-0.003559
contig_1888_segment0	11013248	11417481	0.040968	0.021217	0.012079	0.015570
contig_1888_segment0	11094810	11609374	0.082583	0.039434	0.023999	0.026232
contig_1888_segment0	11417702	11614202	0.019706	0.026613	0.015866	0.004888
contig_1888_segment0	11609375	11618393	-0.025574	-0.174133	-0.085830	-0.011735
contig_235_segment0	4681	11551	-0.024135	-0.136118	-0.055730	-0.013189
contig_235_segment0	8301	32854	0.004955	0.023458	0.009936	-0.001133
contig_235_segment0	11557	40393	0.006919	0.034020	0.013532	0.001448
contig_235_segment0	32860	48128	-0.003768	-0.021211	-0.007532	-0.003232
contig_235_segment0	40398	55106	0.025332	0.115746	0.051890	0.008965
contig_235_segment0	48136	58719	0.060947	0.241840	0.144228	0.032349
contig_235_segment0	55107	64689	0.037992	0.167076	0.084153	0.021374
contig_235_segment0	58730	68199	0.005564	0.030399	0.012900	0.002034
contig_235_segment0	64691	73816	0.026564	0.115457	0.059540	0.008977
contig_235_segment0	68201	85710	0.033145	0.121868	0.062912	0.009898
contig_235_segment0	73817	91425	-0.002196	-0.009661	-0.004566	0.000962
contig_235_segment0	85726	97002	-0.034766	-0.193415	-0.079364	-0.011107
contig_235_segment0	91427	108259	-0.055866	-0.325879	-0.109275	-0.028135
contig_235_segment0	97058	119820	-0.030917	-0.151412	-0.057511	-0.017429
contig_235_segment0	108260	130852	-0.009003	-0.054855	-0.022505	-0.005829
contig_235_segment0	119843	134321	-0.027319	-0.184186	-0.068615	-0.010444
contig_235_segment0	130861	137043	-0.032588	-0.236885	-0.078232	-0.010740
contig_235_segment0	134324	152694	-0.040678	-0.245788	-0.077458	-0.013690
contig_235_segment0	137055	169224	-0.039022	-0.173230	-0.065895	-0.015131
scaffold_335_segment0	18807	191234	-0.004888	-0.010824	-0.005730	-0.001800
scaffold_335_segment0	115104	278923	-0.007498	-0.017093	-0.009503	-0.003703
scaffold_335_segment0	191243	309031	-0.012927	-0.036516	-0.019037	-0.004760
scaffold_335_segment0	278932	348453	-0.018796	-0.067562	-0.027957	-0.008597
scaffold_335_segment0	309038	620588	-0.057705	-0.099222	-0.040181	-0.024813
scaffold_335_segment0	348566	836436	-0.093497	-0.097704	-0.044991	-0.046658
scaffold_335_segment0	620808	924522	-0.071349	-0.081000	-0.036658	-0.042604
scaffold_335_segment0	836860	1015642	-0.135514	-0.191034	-0.078520	-0.070977
scaffold_335_segment0	924531	1134179	-0.190990	-0.229970	-0.097600	-0.092597
scaffold_335_segment0	1015769	1213807	-0.028605	-0.027891	-0.012460	-0.012279
scaffold_335_segment0	1134337	1274111	0.101869	0.104354	0.048325	0.041801
scaffold_335_segment0	1213874	1279879	0.076234	0.133748	0.061169	0.027714
scaffold_335_segment0	1274117	1283647	0.053279	0.207495	0.109313	0.022951
scaffold_335_segment0	1279881	1287200	0.049200	0.231051	0.120881	0.022065
scaffold_335_segment0	1283648	1291686	0.017924	0.098386	0.046015	0.009028
scaffold_335_segment0	1287218	1314924	0.004925	0.021131	0.008449	0.003021
scaffold_335_segment0	1291687	1386304	-0.023984	-0.042332	-0.017609	-0.008140
scaffold_335_segment0	1314949	1455765	-0.054013	-0.058290	-0.026624	-0.020092
scaffold_335_segment0	1386435	1551119	-0.040743	-0.041850	-0.019292	-0.022904
scaffold_335_segment0	1455852	1685844	-0.039697	-0.037934	-0.017883	-0.027087
scaffold_335_segment0	1551265	1765059	-0.048136	-0.042067	-0.022068	-0.025866
scaffold_335_segment0	1685881	1851536	-0.062893	-0.060631	-0.029408	-0.033200
scaffold_335_segment0	1765118	1940972	-0.105350	-0.115126	-0.045582	-0.052404
scaffold_335_segment0	1851674	2037803	-0.079515	-0.077741	-0.034180	-0.038528
scaffold_335_segment0	1941329	2117864	0.013544	0.013518	0.006653	0.006133
scaffold_335_segment0	2037812	2196379	-0.008689	-0.010073	-0.004512	-0.000157
scaffold_335_segment0	2117929	2271917	-0.019744	-0.023250	-0.009782	-0.005803
scaffold_335_segment0	2196521	2339800	0.022165	0.025998	0.011042	0.013517
scaffold_335_segment0	2271921	2399878	-0.056685	-0.068887	-0.027900	-0.019911
scaffold_335_segment0	2339873	2450741	-0.045845	-0.055893	-0.022127	-0.013095
scaffold_335_segment0	2399890	2491417	-0.039782	-0.046882	-0.018921	-0.014373
scaffold_335_segment0	2450752	2531789	-0.064423	-0.079437	-0.032882	-0.030248
scaffold_335_segment0	2491476	2578928	0.010773	0.013578	0.005428	0.001448
scaffold_335_segment0	2531824	2639781	0.099846	0.122928	0.048890	0.040453
scaffold_335_segment0	2578947	2673981	0.102390	0.145958	0.060369	0.043710
scaffold_335_segment0	2639956	2731541	0.072570	0.087155	0.040098	0.035305
scaffold_335_segment0	2674210	2781494	-0.011413	-0.013235	-0.005902	-0.004138
scaffold_335_segment0	2731543	2805133	-0.033528	-0.056136	-0.024064	-0.011938
scaffold_335_segment0	2781547	2838876	0.031474	0.052468	0.029199	0.016235
scaffold_335_segment0	2805138	2883959	-0.071611	-0.087640	-0.047700	-0.034832
scaffold_335_segment0	2838878	2940546	-0.069068	-0.073123	-0.036863	-0.033616
scaffold_335_segment0	2883961	3008099	-0.002051	-0.002068	-0.001077	0.003228
scaffold_335_segment0	2940647	3110745	0.030042	0.028958	0.015561	0.019744
scaffold_335_segment0	3008142	3171789	0.031215	0.032513	0.015854	0.018057
scaffold_335_segment0	3110746	3253252	-0.060713	-0.071208	-0.031491	-0.021967
scaffold_335_segment0	3171847	3318346	-0.072077	-0.075710	-0.036772	-0.031902
scaffold_335_segment0	3253258	3386164	0.002941	0.002884	0.001481	0.000622
scaffold_335_segment0	3318470	3427311	0.009850	0.011233	0.005006	0.009792
scaffold_335_segment0	3386452	3474799	-0.078120	-0.097742	-0.037545	-0.037738
scaffold_335_segment0	3427322	3523859	-0.060029	-0.074168	-0.030372	-0.029909
scaffold_335_segment0	3474915	3562465	-0.044600	-0.061947	-0.024597	-0.019612
scaffold_335_segment0	3523944	3604108	-0.068108	-0.092015	-0.036662	-0.035122
scaffold_335_segment0	3562501	3653464	-0.058037	-0.074825	-0.031991	-0.031906
scaffold_335_segment0	3604110	3703204	-0.059472	-0.079348	-0.030727	-0.026459
scaffold_335_segment0	3653665	3749286	-0.053063	-0.058918	-0.024641	-0.022782
scaffold_335_segment0	3703430	3798959	-0.093209	-0.108139	-0.047352	-0.045783
scaffold_335_segment0	3749553	3859860	-0.035639	-0.040395	-0.018775	-0.017737
scaffold_335_segment0	3798966	3905426	0.040425	0.037490	0.019131	0.016186
scaffold_335_segment0	3859867	3951288	0.018016	0.019927	0.009428	0.005975
scaffold_335_segment0	3905735	4009353	0.022091	0.026292	0.012007	0.007692
scaffold_335_segment0	3951340	4053720	-0.055446	-0.061867	-0.028514	-0.029130
scaffold_335_segment0	4009417	4110831	-0.072599	-0.077188	-0.035915	-0.036304
scaffold_335_segment0	4053834	4158382	0.001901	0.002156	0.001026	-0.000166
scaffold_335_segment0	4110887	4186460	-0.015603	-0.024942	-0.010930	-0.006053
scaffold_335_segment0	4158386	4249681	-0.005823	-0.007256	-0.003496	-0.002762
scaffold_335_segment0	4186472	4323396	-0.057890	-0.051396	-0.024758	-0.026490
scaffold_335_segment0	4249835	4424931	-0.081694	-0.068857	-0.029912	-0.036043
scaffold_335_segment0	4323772	4511597	-0.009940	-0.009132	-0.003888	-0.008117
scaffold_335_segment0	4424945	4580141	0.015566	0.015226	0.006539	0.006009
scaffold_335_segment0	4511645	4637674	0.038937	0.041863	0.017291	0.011857
scaffold_335_segment0	4580168	4695065	-0.041424	-0.051728	-0.020576	-0.014850
scaffold_335_segment0	4638028	4746087	-0.028945	-0.034940	-0.014926	-0.011455
scaffold_335_segment0	4695100	4786023	0.040792	0.050587	0.020935	0.023066
scaffold_335_segment0	4746208	4829529	-0.014694	-0.019982	-0.007665	0.000230
scaffold_335_segment0	4786091	4870759	0.006566	0.007475	0.003415	0.008081
scaffold_335_segment0	4829593	4913337	-0.010004	-0.009994	-0.005133	-0.000362
scaffold_335_segment0	4870785	4957291	-0.075308	-0.084066	-0.039830	-0.033755
scaffold_335_segment0	4913407	5006488	-0.014940	-0.017186	-0.007998	-0.008523
scaffold_335_segment0	4957428	5050298	0.000865	0.000931	0.000461	0.004274
scaffold_335_segment0	5006706	5089222	-0.033870	-0.036590	-0.017153	-0.008349
scaffold_335_segment0	5050301	5129907	0.002941	0.003077	0.001427	0.009572
scaffold_335_segment0	5089277	5169125	0.010486	0.011051	0.005433	0.005440
scaffold_335_segment0	5129914	5194219	0.019787	0.023978	0.012757	0.004991
scaffold_335_segment0	5169140	5209796	-0.012961	-0.017228	-0.009698	-0.008311
scaffold_335_segment0	5194220	5222061	-0.061808	-0.098091	-0.048583	-0.027067
scaffold_335_segment0	5209809	5265833	-0.011494	-0.019749	-0.008946	-0.003642
scaffold_335_segment0	5222079	5329724	-0.028914	-0.035601	-0.015969	-0.013684
scaffold_335_segment0	5265844	5401145	-0.062227	-0.067089	-0.030624	-0.030779
scaffold_335_segment0	5329725	5463467	-0.024686	-0.026757	-0.013109	-0.010841
scaffold_335_segment0	5401267	5521857	0.018881	0.018740	0.009413	0.010995
scaffold_335_segment0	5463480	5587444	0.008804	0.008581	0.004283	0.004404
scaffold_335_segment0	5521872	5604530	-0.007896	-0.010470	-0.005331	-0.002221
scaffold_335_segment0	5587446	5656760	-0.010847	-0.013786	-0.006921	-0.000365
scaffold_335_segment0	5604694	5699777	-0.000252	-0.000282	-0.000139	0.000365
scaffold_335_segment0	5656891	5737975	-0.003305	-0.004073	-0.002045	-0.005787
scaffold_335_segment0	5699808	5783757	-0.011575	-0.012443	-0.005877	-0.002152
scaffold_335_segment0	5738010	5853638	0.006826	0.006726	0.003141	0.009659
scaffold_335_segment0	5784444	5910699	0.020919	0.020417	0.010228	0.012157
scaffold_335_segment0	5853691	5956868	-0.010828	-0.013126	-0.005828	-0.004486
scaffold_335_segment0	5910700	5990479	-0.063819	-0.086584	-0.033638	-0.032622
scaffold_335_segment0	5957373	6033414	0.020192	0.024325	0.009313	0.011860
scaffold_335_segment0	5990551	6077593	0.103481	0.125144	0.044945	0.049980
scaffold_335_segment0	6033416	6112473	0.019850	0.025893	0.009785	0.007882
scaffold_335_segment0	6077609	6141608	-0.090842	-0.150264	-0.054121	-0.044294
scaffold_335_segment0	6112475	6176359	-0.127101	-0.226690	-0.078716	-0.066072
scaffold_335_segment0	6141617	6219299	-0.150924	-0.231723	-0.091144	-0.072488
scaffold_335_segment0	6176372	6264710	-0.128367	-0.168502	-0.072489	-0.068361
scaffold_335_segment0	6219301	6296392	-0.021845	-0.026940	-0.012906	-0.015032
scaffold_335_segment0	6264736	6336413	0.019286	0.023900	0.011627	0.007217
