chr	windowStart	windowEnd	D	f_d	f_dM	d_f
contig_1888_segment0	856146	867035	-0.016388	-0.023055	-0.013716	-0.006173
contig_1888_segment0	857864	874010	-0.013590	-0.013508	-0.009344	-0.014249
contig_1888_segment0	867052	879410	0.023228	0.022650	0.013429	-0.000188
contig_1888_segment0	874026	885761	0.213448	0.145612	0.097865	0.084545
contig_1888_segment0	880564	886147	0.233404	0.184680	0.131960	0.101050
contig_1888_segment0	885765	889160	0.166998	0.238530	0.150844	0.069014
contig_1888_segment0	886156	905163	0.097656	0.080835	0.044743	0.049309
contig_1888_segment0	889742	908451	-0.042255	-0.046837	-0.022899	-0.017362
contig_1888_segment0	906179	915030	-0.081801	-0.220163	-0.089302	-0.038562
contig_1888_segment0	908464	915969	-0.029509	-0.065663	-0.032362	-0.012798
contig_1888_segment0	915033	916993	-0.003810	-0.009557	-0.005302	0.008077
contig_1888_segment0	915997	917679	-0.019770	-0.056064	-0.025299	-0.006245
contig_1888_segment0	916994	918093	0.017267	0.066204	0.030701	0.014105
contig_1888_segment0	917701	919068	0.025368	0.180541	0.089788	0.018755
contig_1888_segment0	918096	919321	0.007005	0.048850	0.019541	-0.006798
contig_1888_segment0	919084	919626	-0.063199	-0.513875	-0.136328	-0.034769
contig_1888_segment0	919347	920010	-0.090141	-0.834558	-0.232906	-0.036792
contig_1888_segment0	919628	921279	-0.011256	-0.029160	-0.017555	-0.016660
contig_1888_segment0	920056	922419	0.063143	0.110098	0.074548	0.001749
contig_1888_segment0	921315	923147	0.009287	0.032660	0.020129	-0.005706
contig_1888_segment0	922456	923686	-0.003209	-0.014938	-0.008778	0.012012
contig_1888_segment0	923159	924154	0.034200	0.130521	0.071655	0.027726
contig_1888_segment0	923689	925464	-0.084846	-0.627371	-0.184017	-0.038380
contig_1888_segment0	924156	926133	-0.078116	-0.524529	-0.155934	-0.045474
contig_1888_segment0	925469	931410	-0.040727	-0.160216	-0.060112	-0.017695
contig_1888_segment0	926134	938184	-0.086674	-0.216744	-0.062305	-0.022881
contig_1888_segment0	931488	941979	0.114461	0.214741	0.077909	0.035640
contig_1888_segment0	938521	945843	0.133783	0.295046	0.147202	0.041344
contig_1888_segment0	941989	957710	0.037170	0.066824	0.027634	-0.008984
contig_1888_segment0	945847	960343	0.074450	0.114516	0.049317	-0.000585
contig_1888_segment0	957711	975172	0.559676	0.397638	0.250708	0.313378
contig_1888_segment0	960409	981076	0.563914	0.390631	0.247922	0.342097
contig_1888_segment0	975175	988390	0.100590	0.147674	0.074966	0.030174
contig_1888_segment0	981080	1003921	0.243049	0.212681	0.108699	0.094780
contig_1888_segment0	988978	1004334	0.013293	0.022507	0.008351	-0.035961
contig_1888_segment0	1003932	1006328	-0.188969	5.028062	-0.380646	-0.088225
contig_1888_segment0	1004461	1007513	-0.081126	-1.973307	-0.246282	-0.029615
contig_1888_segment0	1006334	1010187	-0.047853	-0.401648	-0.100244	-0.013075
contig_1888_segment0	1007520	1011145	0.001908	0.007270	0.003190	0.005788
contig_1888_segment0	1010191	1038661	0.281442	0.172359	0.109764	0.155766
contig_1888_segment0	1011156	1048123	0.313024	0.158820	0.096486	0.170727
contig_1888_segment0	1038671	1048516	0.028661	0.058310	0.028452	0.013768
contig_1888_segment0	1048145	1049531	-0.048866	-0.504587	-0.114230	-0.012828
contig_1888_segment0	1048520	1051595	-0.042410	-0.140541	-0.062003	-0.007530
contig_1888_segment0	1049587	1052972	-0.058631	-0.259076	-0.096461	-0.033702
contig_1888_segment0	1051604	1054693	-0.028007	-0.171894	-0.049061	-0.021724
contig_1888_segment0	1052974	1055571	0.024604	0.088838	0.057651	0.014472
contig_1888_segment0	1054695	1056881	0.031125	0.078667	0.055273	0.022237
contig_1888_segment0	1055572	1057467	0.014322	0.040336	0.024315	0.027147
contig_1888_segment0	1056904	1057970	0.058603	0.165132	0.126065	0.051143
contig_1888_segment0	1057473	1058802	0.109461	0.216566	0.179438	0.068507
contig_1888_segment0	1057976	1060557	0.019219	0.041208	0.024459	0.003885
contig_1888_segment0	1058861	1062016	-0.016484	-0.019918	-0.012836	-0.026853
contig_1888_segment0	1060561	1062296	0.005328	0.008340	0.005554	-0.001756
contig_1888_segment0	1062034	1062506	0.000451	0.003387	0.001097	-0.006510
contig_1888_segment0	1062297	1065876	0.035861	0.073397	0.039741	0.000541
contig_1888_segment0	1062509	1068365	-0.023166	-0.055968	-0.026360	-0.028372
contig_1888_segment0	1065891	1082235	-0.011668	-0.013309	-0.008605	-0.016841
contig_1888_segment0	1068367	1086275	0.062317	0.050183	0.035774	0.033458
contig_1888_segment0	1083465	1101272	-0.139584	-0.080068	-0.054636	-0.073671
contig_1888_segment0	1086340	1120681	-0.376369	-0.124111	-0.089338	-0.204598
contig_1888_segment0	1101273	1123086	-0.245408	-0.108321	-0.078344	-0.116954
contig_1888_segment0	1120682	1158775	-0.152580	-0.048371	-0.033820	-0.060776
contig_1888_segment0	1124160	1195711	0.264808	0.068931	0.050967	0.170031
contig_1888_segment0	1159823	1196150	0.350232	0.184091	0.135982	0.183209
contig_1888_segment0	1195726	1206491	0.480401	0.637613	0.398308	0.245392
contig_1888_segment0	1196199	1233627	0.752612	0.587749	0.364360	0.590993
contig_1888_segment0	1206500	1257626	0.768108	0.529451	0.326748	0.680148
contig_1888_segment0	1233797	1262881	0.562149	0.439953	0.279491	0.356792
contig_1888_segment0	1257631	1269574	0.051581	0.114190	0.052834	0.028872
contig_1888_segment0	1263718	1270573	0.044435	0.211213	0.060230	0.038059
contig_1888_segment0	1269583	1270990	0.018541	0.125717	0.035492	0.022504
contig_1888_segment0	1270576	1271729	-0.009513	-0.066125	-0.020055	0.000952
contig_1888_segment0	1270993	1272539	-0.058675	-0.493842	-0.101923	-0.025889
contig_1888_segment0	1271736	1273414	-0.062402	-0.629501	-0.110190	-0.023620
contig_1888_segment0	1272541	1273735	-0.063628	-0.634362	-0.146089	-0.023315
contig_1888_segment0	1273415	1274272	-0.023059	-0.186173	-0.049960	-0.013077
contig_1888_segment0	1273738	1275089	-0.007722	-0.077148	-0.016936	-0.002573
contig_1888_segment0	1274299	1275649	-0.046479	-0.698227	-0.126756	-0.015152
contig_1888_segment0	1275099	1276527	-0.088556	-1.469298	-0.185050	-0.038758
contig_1888_segment0	1275661	1292130	-0.186288	-0.351939	-0.161255	-0.118836
contig_1888_segment0	1276529	1311608	-0.178261	-0.061704	-0.043413	-0.133580
contig_1888_segment0	1292202	1316944	0.001015	0.000283	0.000209	0.008642
contig_1888_segment0	1311711	1335992	-0.021640	-0.014439	-0.009150	-0.003717
contig_1888_segment0	1317115	1341635	0.099318	0.090414	0.050470	0.045747
contig_1888_segment0	1335994	1347043	0.350291	0.417219	0.226919	0.165825
contig_1888_segment0	1341644	1355286	0.348943	0.350082	0.174803	0.167118
contig_1888_segment0	1347046	1368438	0.388527	0.327193	0.168498	0.226900
contig_1888_segment0	1355332	1376148	0.212972	0.178468	0.105285	0.134089
contig_1888_segment0	1368439	1397422	-0.278311	-0.206832	-0.119619	-0.196790
contig_1888_segment0	1376163	1416042	0.135224	0.104011	0.049644	0.096811
contig_1888_segment0	1397691	1432671	0.496923	0.423844	0.187481	0.344667
contig_1888_segment0	1416595	1440584	0.058975	0.038660	0.022626	0.023443
contig_1888_segment0	1432740	1445363	-0.132011	-0.097410	-0.057855	-0.072348
contig_1888_segment0	1440601	1461707	0.523651	0.445632	0.258173	0.412499
contig_1888_segment0	1445369	1469412	0.667037	0.583636	0.336402	0.506952
contig_1888_segment0	1461746	1476991	0.237919	0.286870	0.127102	0.120242
contig_1888_segment0	1469572	1491316	0.055954	0.040897	0.021473	0.025501
contig_1888_segment0	1477006	1508270	0.135286	0.083407	0.048397	0.055801
contig_1888_segment0	1491322	1522082	0.274036	0.305418	0.128993	0.128414
contig_1888_segment0	1508272	1532966	0.223377	0.267795	0.119625	0.113319
contig_1888_segment0	1522426	1541638	-0.026622	-0.040430	-0.015966	-0.003313
contig_1888_segment0	1533506	1553089	0.171971	0.192083	0.089661	0.113869
contig_1888_segment0	1541641	1571596	0.059424	0.044083	0.023200	0.038812
contig_1888_segment0	1553132	1593067	-0.474703	-0.372113	-0.188334	-0.286711
contig_1888_segment0	1572246	1617886	-0.428451	-0.383843	-0.175374	-0.261965
contig_1888_segment0	1594339	1651946	-0.017212	-0.015707	-0.006902	-0.016601
contig_1888_segment0	1617973	1671810	0.101944	0.112652	0.055736	0.052767
contig_1888_segment0	1652305	1696097	0.230946	0.212223	0.130244	0.113259
contig_1888_segment0	1672148	1719647	0.259017	0.159214	0.103912	0.093437
contig_1888_segment0	1696382	1739240	0.387120	0.268570	0.179519	0.249266
contig_1888_segment0	1720948	1750149	0.486827	0.391763	0.292501	0.480222
contig_1888_segment0	1739372	1765879	0.185694	0.206079	0.129419	0.155584
contig_1888_segment0	1750695	1790527	-0.213263	-0.297788	-0.124213	-0.153217
contig_1888_segment0	1768687	1816251	-0.104137	-0.084535	-0.040912	-0.079661
contig_1888_segment0	1790604	1836026	-0.041396	-0.033287	-0.017771	-0.050136
contig_1888_segment0	1816447	1851023	0.231292	0.217833	0.118746	0.166278
contig_1888_segment0	1836262	1858527	0.398932	0.452318	0.219146	0.258528
contig_1888_segment0	1851298	1864638	0.264428	0.319965	0.159309	0.138453
contig_1888_segment0	1858763	1878795	0.397019	0.373951	0.226579	0.251800
contig_1888_segment0	1865091	1885722	0.278581	0.310076	0.181744	0.208161
contig_1888_segment0	1878799	1889340	0.036344	0.078891	0.038536	0.049829
contig_1888_segment0	1885724	1899640	0.120865	0.134015	0.082774	0.049847
contig_1888_segment0	1889354	1907249	0.375155	0.269396	0.159534	0.232955
contig_1888_segment0	1899650	1912760	0.422951	0.317447	0.181201	0.270624
contig_1888_segment0	1907250	1930588	0.116300	0.088045	0.049435	0.047779
contig_1888_segment0	1913107	1956280	-0.192407	-0.145057	-0.076581	-0.159312
contig_1888_segment0	1931797	1970313	-0.045125	-0.040181	-0.021218	-0.052164
contig_1888_segment0	1956731	1990412	0.010849	0.014862	0.005891	0.010380
contig_1888_segment0	1970336	2004683	-0.335108	-0.701929	-0.180809	-0.192793
contig_1888_segment0	1990414	2012448	-0.489823	-1.712324	-0.344842	-0.259431
contig_1888_segment0	2004686	2022181	-0.199624	-0.799948	-0.199024	-0.108480
contig_1888_segment0	2012641	2024860	0.046222	0.155209	0.061605	0.027307
contig_1888_segment0	2022384	2027880	0.069549	0.217682	0.088317	0.036443
contig_1888_segment0	2024869	2039726	-0.022258	-0.033281	-0.014616	-0.011655
contig_1888_segment0	2027962	2046505	-0.021104	-0.023007	-0.010906	-0.013790
contig_1888_segment0	2039904	2046861	-0.109841	-0.219514	-0.071826	-0.073943
contig_1888_segment0	2046507	2049513	-0.220970	-2.831201	-0.194084	-0.102550
contig_1888_segment0	2046862	2049939	-0.076282	-0.440059	-0.098714	-0.025078
contig_1888_segment0	2049521	2054454	0.068290	0.142779	0.068092	0.042849
contig_1888_segment0	2049946	2056483	0.084312	0.112963	0.052229	0.065479
contig_1888_segment0	2054465	2061314	-0.001971	-0.003078	-0.001325	0.008947
contig_1888_segment0	2056572	2062962	0.171604	0.251176	0.128321	0.084227
contig_1888_segment0	2061334	2068017	0.137180	0.256737	0.109244	0.069800
contig_1888_segment0	2062988	2077133	-0.116617	-0.279324	-0.082181	-0.049023
contig_1888_segment0	2068019	2095946	-0.105041	-0.076008	-0.042917	-0.061899
contig_1888_segment0	2077146	2115556	-0.109762	-0.073417	-0.043577	-0.077456
contig_1888_segment0	2097299	2129054	0.079947	0.073885	0.037863	0.058192
contig_1888_segment0	2115735	2152943	0.258095	0.216158	0.125070	0.175326
contig_1888_segment0	2132153	2168250	0.053247	0.041442	0.028184	0.028362
contig_1888_segment0	2152955	2188865	-0.447048	-0.510052	-0.256400	-0.374731
contig_1888_segment0	2168327	2207380	-0.561931	-0.662739	-0.311638	-0.422187
contig_1888_segment0	2188986	2217304	-0.200738	-0.133238	-0.088112	-0.090214
contig_1888_segment0	2207590	2236266	0.153242	0.072501	0.054994	0.036174
contig_1888_segment0	2217579	2246567	0.013138	0.010326	0.006781	-0.020727
contig_1888_segment0	2236268	2260171	-0.379772	-0.628564	-0.228243	-0.325855
contig_1888_segment0	2247021	2267997	-0.403651	-1.167043	-0.280220	-0.255131
contig_1888_segment0	2260603	2284007	-0.055686	-0.084538	-0.044070	-0.030844
contig_1888_segment0	2268022	2291817	0.007307	0.006128	0.003981	0.015474
contig_1888_segment0	2284022	2306120	-0.044248	-0.024290	-0.016129	-0.013964
contig_1888_segment0	2291821	2308557	-0.150563	-0.112686	-0.068492	-0.059802
contig_1888_segment0	2306539	2325418	-0.530220	-0.672967	-0.324897	-0.334967
contig_1888_segment0	2308736	2335478	-0.402702	-0.411466	-0.198114	-0.339441
contig_1888_segment0	2326111	2345206	0.292116	0.210924	0.116291	0.224161
contig_1888_segment0	2335864	2349121	0.437755	0.306350	0.168801	0.289425
contig_1888_segment0	2345217	2363404	0.275202	0.291898	0.142260	0.205529
contig_1888_segment0	2349156	2381839	-0.075678	-0.094279	-0.044177	-0.083647
contig_1888_segment0	2363569	2386763	-0.517525	-0.889434	-0.367914	-0.427839
contig_1888_segment0	2382039	2399502	-0.262677	-0.460252	-0.218206	-0.171219
contig_1888_segment0	2386827	2403397	-0.184021	-0.373412	-0.153951	-0.118469
contig_1888_segment0	2399586	2404022	-0.104277	-0.269281	-0.112388	-0.054655
contig_1888_segment0	2403398	2406041	-0.126631	-0.354954	-0.134148	-0.062096
contig_1888_segment0	2404024	2413223	-0.306335	-0.590438	-0.234323	-0.176542
contig_1888_segment0	2406066	2421500	-0.187131	-0.338553	-0.146790	-0.101974
contig_1888_segment0	2414082	2424404	-0.094968	-0.260000	-0.091650	-0.034461
contig_1888_segment0	2421528	2430953	-0.112736	-0.322291	-0.121789	-0.040283
contig_1888_segment0	2424427	2440905	-0.338745	-0.460436	-0.224066	-0.183436
contig_1888_segment0	2430984	2449717	-0.175118	-0.189618	-0.106220	-0.117100
contig_1888_segment0	2440941	2452969	0.158954	0.218432	0.132414	0.096330
contig_1888_segment0	2449729	2459202	0.232401	0.284568	0.169547	0.137913
contig_1888_segment0	2453000	2472679	0.057120	0.067406	0.036995	0.035217
contig_1888_segment0	2459491	2488747	-0.337725	-0.415192	-0.201053	-0.191458
contig_1888_segment0	2473041	2500602	-0.253948	-0.229681	-0.102964	-0.087337
contig_1888_segment0	2488892	2516953	-0.200116	-0.268702	-0.095151	-0.081918
contig_1888_segment0	2500612	2527363	-0.328153	-1.066910	-0.210606	-0.192361
contig_1888_segment0	2517225	2543122	-0.364856	-0.712636	-0.197295	-0.227124
contig_1888_segment0	2527645	2557094	-0.076273	-0.085913	-0.039161	-0.057542
contig_1888_segment0	2543311	2566213	0.024316	0.031511	0.013820	0.007395
contig_1888_segment0	2557315	2578851	-0.033932	-0.050959	-0.023532	-0.031668
contig_1888_segment0	2566366	2590314	0.251006	0.291392	0.170805	0.174619
contig_1888_segment0	2579057	2591232	0.291745	0.394932	0.232183	0.187774
contig_1888_segment0	2590558	2598652	-0.157321	-0.258585	-0.116847	-0.090558
contig_1888_segment0	2591372	2607788	-0.026034	-0.026449	-0.013460	-0.018770
contig_1888_segment0	2599283	2614511	0.355323	0.295778	0.180266	0.231676
contig_1888_segment0	2607800	2621559	0.078825	0.076088	0.045939	0.083837
contig_1888_segment0	2614661	2627074	-0.339753	-0.313664	-0.191015	-0.201681
contig_1888_segment0	2621756	2640977	-0.305476	-0.272800	-0.132533	-0.184184
contig_1888_segment0	2627992	2647263	-0.080384	-0.092536	-0.035740	-0.042760
contig_1888_segment0	2641131	2653962	0.187545	0.243030	0.119260	0.125591
contig_1888_segment0	2647264	2660393	0.118353	0.160924	0.078498	0.050707
contig_1888_segment0	2654154	2673175	-0.052296	-0.084516	-0.026344	-0.036020
contig_1888_segment0	2661164	2675161	0.169069	0.283320	0.097116	0.087919
contig_1888_segment0	2673211	2678355	0.399342	0.546065	0.327940	0.258571
contig_1888_segment0	2675162	2687189	0.313342	0.370381	0.221585	0.249614
contig_1888_segment0	2678843	2696017	0.103643	0.126859	0.057601	0.057264
contig_1888_segment0	2687203	2707209	0.124111	0.144979	0.061729	0.051960
contig_1888_segment0	2696141	2717208	-0.093807	-0.109703	-0.048610	-0.064523
contig_1888_segment0	2707261	2726732	-0.061978	-0.069656	-0.030858	-0.049827
contig_1888_segment0	2717477	2734852	0.189918	0.234118	0.113233	0.111745
contig_1888_segment0	2726990	2738973	0.070018	0.119184	0.064559	0.033646
contig_1888_segment0	2735188	2745782	0.101995	0.197408	0.122040	0.055105
contig_1888_segment0	2739726	2748390	0.291112	0.435350	0.284266	0.150541
contig_1888_segment0	2745878	2756672	0.101014	0.083884	0.052962	0.059403
contig_1888_segment0	2748769	2765597	0.001680	0.001556	0.000756	0.011746
contig_1888_segment0	2756744	2771946	0.296524	0.320549	0.152922	0.220516
contig_1888_segment0	2765635	2777945	0.414875	0.365227	0.251288	0.321258
contig_1888_segment0	2771947	2783769	0.292777	0.261353	0.177289	0.185332
contig_1888_segment0	2777963	2789023	0.196240	0.181581	0.094973	0.108060
contig_1888_segment0	2783772	2794329	0.038620	0.038904	0.020997	-0.008504
contig_1888_segment0	2789151	2798876	-0.067685	-0.072368	-0.042140	-0.075349
contig_1888_segment0	2794349	2800401	0.029957	0.044397	0.023042	0.014082
contig_1888_segment0	2798888	2803959	-0.042869	-0.052271	-0.032191	-0.017626
contig_1888_segment0	2800715	2809137	0.000149	0.000129	0.000088	0.035791
contig_1888_segment0	2804009	2815266	0.129633	0.116937	0.070528	0.116001
contig_1888_segment0	2809154	2818858	-0.036791	-0.042170	-0.020555	-0.035235
contig_1888_segment0	2815302	2825362	0.320474	0.337470	0.193719	0.234931
contig_1888_segment0	2819064	2832220	0.397974	0.369000	0.203486	0.342340
contig_1888_segment0	2825802	2837252	0.129568	0.150118	0.070412	0.106770
contig_1888_segment0	2832403	2840913	-0.002785	-0.004214	-0.001694	0.011083
contig_1888_segment0	2837277	2843547	-0.029605	-0.050953	-0.017545	-0.001556
contig_1888_segment0	2840935	2846641	0.139100	0.226489	0.092693	0.083643
contig_1888_segment0	2843570	2854905	0.255946	0.307113	0.155253	0.187424
contig_1888_segment0	2846647	2861138	0.332094	0.308954	0.154088	0.239572
contig_1888_segment0	2855454	2865103	0.212302	0.197889	0.096894	0.148134
contig_1888_segment0	2861271	2868046	0.137778	0.180998	0.085577	0.091539
contig_1888_segment0	2865426	2872757	-0.045562	-0.085340	-0.029901	-0.008834
contig_1888_segment0	2868048	2878338	-0.249947	-0.279113	-0.128638	-0.152017
contig_1888_segment0	2872875	2883610	-0.197233	-0.185449	-0.096849	-0.133076
contig_1888_segment0	2878419	2885603	-0.005327	-0.007338	-0.003651	-0.008671
contig_1888_segment0	2883732	2890578	0.012314	0.023695	0.010915	0.000381
