chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_335_segment0	7174877	7445527	0.001960	0.001481	0.000990	0.004032
scaffold_335_segment0	7261261	7624078	0.041628	0.029584	0.020194	0.017978
scaffold_335_segment0	7340660	7786199	0.054210	0.036411	0.024903	0.022597
scaffold_335_segment0	7445607	7903692	0.092313	0.062507	0.043627	0.042220
scaffold_335_segment0	7624244	8093300	0.035195	0.024460	0.016308	0.018978
scaffold_335_segment0	7786205	8213438	0.044004	0.034403	0.022608	0.025369
scaffold_335_segment0	7903730	8364797	0.020811	0.016828	0.010838	0.016120
scaffold_335_segment0	8094673	8529556	0.047206	0.033925	0.023052	0.026743
scaffold_335_segment0	8213444	8654399	0.025828	0.017861	0.012177	0.012750
scaffold_335_segment0	8364798	8786793	0.008235	0.005635	0.003780	0.001059
scaffold_335_segment0	8529558	8939395	-0.021253	-0.016014	-0.010582	-0.013304
scaffold_335_segment0	8654402	9057313	-0.013109	-0.009501	-0.006535	-0.008965
scaffold_335_segment0	8786939	9178255	-0.014935	-0.010934	-0.007574	-0.006622
scaffold_335_segment0	8939422	9304152	-0.016296	-0.012186	-0.008531	-0.008364
scaffold_335_segment0	9057315	9493137	0.003463	0.002505	0.001775	0.001947
scaffold_335_segment0	9178287	9690104	-0.004495	-0.003139	-0.002240	-0.004390
scaffold_335_segment0	9304516	9831282	0.003190	0.002185	0.001491	0.002506
scaffold_335_segment0	9493183	10028187	0.018422	0.013282	0.008860	0.007781
scaffold_335_segment0	9690578	10217987	0.023555	0.018682	0.011839	0.013309
scaffold_335_segment0	9831687	10386455	0.027199	0.021373	0.013941	0.013994
scaffold_335_segment0	10028465	10591607	-0.037549	-0.024783	-0.016544	-0.017527
scaffold_335_segment0	10218614	10753865	0.002518	0.001444	0.001015	0.003613
scaffold_335_segment0	10386469	10926780	-0.033868	-0.019136	-0.013531	-0.015376
scaffold_335_segment0	10591681	11039722	0.044971	0.030707	0.021848	0.023529
scaffold_335_segment0	10753882	11260175	0.009438	0.006752	0.004970	0.005738
scaffold_335_segment0	10926816	11435607	0.075349	0.056253	0.040080	0.037380
scaffold_335_segment0	11039764	11563332	0.042792	0.031900	0.022036	0.022995
scaffold_335_segment0	11260703	11659542	0.052597	0.045878	0.029654	0.024374
scaffold_335_segment0	11435714	11831306	0.050150	0.038553	0.026375	0.018359
scaffold_335_segment0	11563847	12009183	-0.075856	-0.056002	-0.036739	-0.035413
scaffold_335_segment0	11659581	12161659	-0.101822	-0.066645	-0.044382	-0.041243
scaffold_335_segment0	11831448	12311662	-0.062118	-0.039707	-0.025839	-0.018569
scaffold_335_segment0	12009260	12421763	0.094769	0.059242	0.039486	0.050824
scaffold_335_segment0	12161934	12523350	0.109802	0.070738	0.047523	0.052389
scaffold_335_segment0	12311682	12776162	0.053335	0.033831	0.023592	0.019314
scaffold_335_segment0	12421841	12958587	0.005214	0.002987	0.002026	0.003084
scaffold_335_segment0	12523417	13126605	-0.117042	-0.071431	-0.045547	-0.055862
scaffold_335_segment0	12776187	13305937	-0.130384	-0.086430	-0.052764	-0.066908
scaffold_335_segment0	12958609	13512952	-0.140717	-0.091964	-0.058437	-0.071103
scaffold_335_segment0	13126762	13696236	-0.015135	-0.008930	-0.006143	-0.005723
scaffold_335_segment0	13305963	13913788	0.066879	0.043211	0.029244	0.031160
scaffold_335_segment0	13512985	14084449	0.054833	0.033971	0.023718	0.025661
scaffold_335_segment0	13696252	14309326	0.070334	0.041854	0.028308	0.035748
scaffold_335_segment0	13913879	14601373	-0.029564	-0.014415	-0.009991	-0.017321
scaffold_335_segment0	14084450	14868806	-0.049776	-0.023054	-0.016120	-0.025861
scaffold_335_segment0	14309393	15262346	-0.081978	-0.033177	-0.023927	-0.039376
scaffold_335_segment0	14601520	15498079	-0.046410	-0.018717	-0.014054	-0.018300
scaffold_335_segment0	14868875	15793395	-0.004690	-0.001985	-0.001466	0.001849
scaffold_335_segment0	15262473	16083848	-0.007893	-0.003712	-0.002607	0.001280
scaffold_335_segment0	15498420	16420384	0.029162	0.013239	0.009089	0.017468
scaffold_335_segment0	15793617	16642077	0.049119	0.022767	0.015502	0.024207
scaffold_335_segment0	16083865	16830744	0.082517	0.040164	0.027396	0.039872
scaffold_335_segment0	16420735	16955296	0.044724	0.025859	0.016808	0.017375
scaffold_335_segment0	16642082	17058864	0.032735	0.021283	0.013630	0.013578
scaffold_335_segment0	16830771	17200737	-0.009656	-0.006586	-0.004164	-0.008954
scaffold_335_segment0	16955314	17350506	0.023635	0.016114	0.010435	0.010981
scaffold_335_segment0	17058965	17554379	0.007985	0.004520	0.003073	0.004937
scaffold_335_segment0	17200789	17750638	0.041793	0.023913	0.016837	0.021014
scaffold_335_segment0	17351165	17877154	0.018194	0.011045	0.007607	0.010291
scaffold_335_segment0	17554390	18026364	0.068255	0.042792	0.029809	0.033587
scaffold_335_segment0	17750781	18165918	0.035051	0.021394	0.014649	0.018858
scaffold_335_segment0	17877163	18304885	0.033938	0.018941	0.013229	0.020125
scaffold_335_segment0	18026372	18470595	-0.006494	-0.003898	-0.002565	0.000122
scaffold_335_segment0	18165976	18646211	0.001451	0.000867	0.000580	0.003533
scaffold_335_segment0	18304889	18838771	0.020802	0.012291	0.008173	0.012697
scaffold_335_segment0	18470598	19003290	0.013811	0.007703	0.005347	0.009430
scaffold_335_segment0	18646291	19244797	-0.004147	-0.002359	-0.001599	-0.001501
scaffold_335_segment0	18838790	19509463	0.001514	0.001024	0.000711	-0.000121
scaffold_335_segment0	19003326	19767554	-0.009927	-0.006521	-0.004547	-0.003978
scaffold_335_segment0	19244865	20028047	0.020990	0.013965	0.009564	0.009014
scaffold_335_segment0	19509620	20252339	0.036029	0.022643	0.014371	0.013153
scaffold_335_segment0	19767555	20476772	0.091666	0.060011	0.038703	0.038306
scaffold_335_segment0	20028174	20729646	0.062985	0.043010	0.027633	0.026049
scaffold_335_segment0	20252815	20891726	0.027397	0.018716	0.012592	0.012720
scaffold_335_segment0	20476984	21131193	-0.006904	-0.005267	-0.003293	-0.002478
scaffold_335_segment0	20729865	21337184	-0.000961	-0.000656	-0.000439	0.000920
scaffold_335_segment0	20891736	21522563	0.007821	0.005124	0.003563	0.003615
scaffold_335_segment0	21131826	21751487	-0.027728	-0.017714	-0.012824	-0.008162
scaffold_335_segment0	21337212	21921991	0.007038	0.005601	0.003883	0.002779
scaffold_335_segment0	21522679	22135546	-0.020266	-0.015139	-0.010243	-0.005744
scaffold_335_segment0	21751653	22319920	0.015848	0.010687	0.007420	0.006212
scaffold_335_segment0	21921993	22549121	0.001514	0.000888	0.000638	0.000463
scaffold_335_segment0	22135559	22865999	0.016141	0.008169	0.005996	0.005078
scaffold_335_segment0	22320235	23037640	-0.005358	-0.003040	-0.002170	-0.003840
scaffold_335_segment0	22550301	23445566	-0.004959	-0.002353	-0.001741	-0.002035
scaffold_335_segment0	22866254	23894857	0.069528	0.027067	0.019415	0.040539
scaffold_335_segment0	23037642	24411878	0.054852	0.016125	0.011560	0.036121
scaffold_335_segment0	23445839	24788621	0.052226	0.015089	0.010981	0.037678
scaffold_335_segment0	23894861	25497304	0.018106	0.004963	0.003787	0.010811
scaffold_335_segment0	24411895	26049018	0.039038	0.010179	0.008282	0.021000
scaffold_335_segment0	24789098	26484766	0.065162	0.014400	0.011930	0.027186
scaffold_335_segment0	25497309	26723178	0.028300	0.007242	0.005873	0.013412
scaffold_335_segment0	26049476	26859947	-0.010533	-0.004112	-0.003140	-0.004832
scaffold_335_segment0	26484811	27023105	-0.062929	-0.040391	-0.026545	-0.026300
scaffold_335_segment0	26723215	27249480	-0.089394	-0.077437	-0.046194	-0.035064
scaffold_335_segment0	26859950	27469323	-0.014179	-0.011814	-0.007462	-0.004753
scaffold_335_segment0	27023106	27611048	0.012557	0.011104	0.007261	0.006412
scaffold_335_segment0	27249484	27790965	0.018968	0.017559	0.011101	0.008977
scaffold_335_segment0	27469839	28140466	0.011696	0.008131	0.005256	0.008360
scaffold_335_segment0	27611565	28373422	0.023510	0.015284	0.010365	0.014044
scaffold_335_segment0	27790966	28714486	0.035495	0.023218	0.015921	0.018073
scaffold_335_segment0	28142703	29031596	0.026609	0.016465	0.012099	0.012872
scaffold_335_segment0	28373430	29117914	0.028915	0.020748	0.015164	0.010749
scaffold_335_segment0	28714503	29510741	0.057095	0.030796	0.023599	0.022870
scaffold_335_segment0	29031615	29750209	0.051583	0.034777	0.025954	0.019221
scaffold_335_segment0	29117919	30028370	0.077256	0.040915	0.030295	0.034262
scaffold_335_segment0	29510759	30321952	0.078282	0.046948	0.034731	0.032829
scaffold_335_segment0	29751594	30578384	0.037772	0.020552	0.015299	0.020836
scaffold_335_segment0	30028562	30742080	-0.045428	-0.024605	-0.018365	-0.016124
scaffold_335_segment0	30321964	30894835	-0.152280	-0.081016	-0.059624	-0.058314
scaffold_335_segment0	30578386	30977815	-0.074275	-0.045214	-0.032741	-0.033968
scaffold_335_segment0	30742097	31095243	-0.135811	-0.091888	-0.063017	-0.061511
scaffold_335_segment0	30895063	31303446	-0.079080	-0.050882	-0.034479	-0.038665
scaffold_335_segment0	30977988	31541573	-0.090972	-0.054154	-0.035796	-0.039492
scaffold_335_segment0	31095251	31799790	0.020744	0.009329	0.006851	0.016115
scaffold_335_segment0	31303583	32081531	0.059175	0.026896	0.020828	0.027118
scaffold_335_segment0	31542086	32400080	0.025671	0.010277	0.008675	0.008910
scaffold_335_segment0	31799884	32913640	0.024450	0.009553	0.007767	0.011488
scaffold_335_segment0	32086170	33238459	0.124442	0.051710	0.040898	0.052904
scaffold_335_segment0	32400082	33556686	0.135234	0.057276	0.044458	0.060613
scaffold_335_segment0	32914438	33849785	0.139432	0.053428	0.041778	0.064328
scaffold_335_segment0	33238475	34093776	0.146236	0.058574	0.043646	0.069948
scaffold_335_segment0	33556693	34351496	0.159474	0.059154	0.044594	0.064183
scaffold_335_segment0	33850480	34656881	0.177640	0.087275	0.063977	0.067091
scaffold_335_segment0	34093883	34840138	0.137104	0.076278	0.057113	0.042802
scaffold_335_segment0	34351844	34921951	0.113854	0.106621	0.072746	0.041904
scaffold_335_segment0	34656891	35045241	0.125137	0.151929	0.098369	0.053111
scaffold_335_segment0	34840486	35224117	0.104656	0.102697	0.071204	0.043787
scaffold_335_segment0	34922165	35503630	0.088904	0.068250	0.049982	0.035524
scaffold_335_segment0	35045254	35797445	0.019133	0.014091	0.009680	0.008467
scaffold_335_segment0	35224455	36004719	-0.002101	-0.001599	-0.001054	0.001504
scaffold_335_segment0	35503913	36399507	-0.010168	-0.006588	-0.004440	-0.002213
scaffold_335_segment0	35797698	36672544	0.045062	0.030393	0.019953	0.020805
scaffold_335_segment0	36004756	36954677	0.054313	0.036353	0.022655	0.027347
scaffold_335_segment0	36399679	37169875	0.094583	0.063921	0.040125	0.048264
scaffold_335_segment0	36672652	37301233	0.075770	0.051271	0.032587	0.040894
scaffold_335_segment0	36954814	37447091	0.097071	0.064296	0.044217	0.044966
scaffold_335_segment0	37169887	37570389	0.064298	0.051405	0.033206	0.026790
scaffold_335_segment0	37301307	37749650	0.079892	0.063061	0.041650	0.032225
scaffold_335_segment0	37447123	37973853	0.053767	0.041729	0.027649	0.023631
scaffold_335_segment0	37570394	38175261	0.067788	0.046423	0.031569	0.030917
scaffold_335_segment0	37749668	38446340	0.057326	0.033549	0.024012	0.026119
scaffold_335_segment0	37973894	38723414	0.057402	0.037370	0.024200	0.023960
scaffold_335_segment0	38175291	38882754	0.070239	0.052455	0.032173	0.027611
scaffold_335_segment0	38446363	39069298	0.007853	0.008046	0.004364	0.002447
scaffold_335_segment0	38724608	39207436	-0.009310	-0.010391	-0.006269	-0.004049
scaffold_335_segment0	38883114	39403458	-0.020919	-0.018854	-0.011793	-0.008045
scaffold_335_segment0	39069686	39574827	0.039212	0.029916	0.019924	0.019978
scaffold_335_segment0	39207467	39803636	0.061120	0.043818	0.030335	0.033826
scaffold_335_segment0	39405137	40078778	0.050624	0.031690	0.023152	0.026111
scaffold_335_segment0	39574857	40247270	0.014686	0.009340	0.006503	0.010179
scaffold_335_segment0	39803860	40388554	-0.015948	-0.010561	-0.006927	-0.007588
scaffold_335_segment0	40078827	40483169	-0.014097	-0.012856	-0.007397	-0.005062
scaffold_335_segment0	40247455	40593117	0.021909	0.023044	0.012922	0.010797
scaffold_335_segment0	40388555	40712620	0.093877	0.100520	0.056359	0.048940
scaffold_335_segment0	40483191	40837994	0.096387	0.091739	0.054170	0.042568
scaffold_335_segment0	40593145	40937382	0.122662	0.112064	0.066203	0.050160
scaffold_335_segment0	40712631	41070023	0.050899	0.045041	0.027345	0.018101
