chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_335_segment0	4778762	5060895	-0.035348	-0.034743	-0.015804	-0.033927
scaffold_335_segment0	4873266	5150977	-0.051458	-0.049949	-0.023033	-0.042679
scaffold_335_segment0	4964119	5205640	-0.031700	-0.030292	-0.014784	-0.032301
scaffold_335_segment0	5060898	5234721	0.003794	0.004140	0.002075	-0.012867
scaffold_335_segment0	5151064	5391843	0.031749	0.031386	0.015751	-0.001433
scaffold_335_segment0	5205650	5539183	0.045570	0.039644	0.019991	0.007007
scaffold_335_segment0	5235106	5636923	0.114094	0.085394	0.042801	0.040418
scaffold_335_segment0	5391960	5723224	0.117640	0.095827	0.046906	0.042969
scaffold_335_segment0	5539240	5853062	0.120470	0.100768	0.047861	0.044532
scaffold_335_segment0	5636936	5961858	0.081953	0.071937	0.033782	0.027616
scaffold_335_segment0	5723628	6045140	0.027519	0.024043	0.011468	-0.002199
scaffold_335_segment0	5853066	6125554	0.005518	0.004941	0.002496	-0.011634
scaffold_335_segment0	5961948	6223193	-0.046698	-0.037748	-0.020450	-0.040865
scaffold_335_segment0	6045184	6314388	-0.039883	-0.029648	-0.016899	-0.037544
scaffold_335_segment0	6125562	6402064	-0.018364	-0.013471	-0.007785	-0.027571
scaffold_335_segment0	6223254	6486018	-0.032953	-0.025941	-0.014787	-0.033964
scaffold_335_segment0	6314405	6563837	-0.012506	-0.010218	-0.005864	-0.021439
scaffold_335_segment0	6402070	6639610	0.001175	0.001026	0.000553	-0.013655
scaffold_335_segment0	6486143	6664462	0.069631	0.069961	0.037325	0.025479
scaffold_335_segment0	6563898	6695995	0.052845	0.059405	0.029870	0.013708
scaffold_335_segment0	6639907	6749014	0.032660	0.040963	0.021653	0.007275
scaffold_335_segment0	6664519	6882762	-0.002395	-0.002225	-0.001212	-0.014083
scaffold_335_segment0	6696012	7010226	0.012309	0.011047	0.005894	-0.004878
scaffold_335_segment0	6749080	7114442	0.039501	0.029084	0.015956	0.004564
scaffold_335_segment0	6882769	7225400	0.005767	0.004374	0.002396	-0.011670
scaffold_335_segment0	7010967	7319294	0.008856	0.006533	0.003590	-0.012928
scaffold_335_segment0	7114527	7449557	-0.008527	-0.006244	-0.003483	-0.024146
scaffold_335_segment0	7225414	7638799	0.046505	0.032910	0.018027	0.004382
scaffold_335_segment0	7319318	7805936	0.053550	0.035224	0.019639	0.008955
scaffold_335_segment0	7450480	7971413	0.046547	0.032123	0.016616	0.004908
scaffold_335_segment0	7638824	8148011	-0.018342	-0.013535	-0.006668	-0.031584
scaffold_335_segment0	7806060	8320136	-0.029335	-0.022064	-0.010864	-0.033294
scaffold_335_segment0	7971523	8531795	-0.036999	-0.025522	-0.013064	-0.036033
scaffold_335_segment0	8148042	8678087	-0.009621	-0.006175	-0.003249	-0.020798
scaffold_335_segment0	8320137	8819640	0.016719	0.011853	0.005923	-0.008717
scaffold_335_segment0	8532182	8995445	0.001792	0.001376	0.000665	-0.018876
scaffold_335_segment0	8678429	9185387	0.034404	0.024094	0.012324	-0.002731
scaffold_335_segment0	8819658	9340356	0.104327	0.070334	0.037152	0.035639
scaffold_335_segment0	8995635	9585795	0.143729	0.086029	0.046880	0.061493
scaffold_335_segment0	9185506	9780984	0.175127	0.113187	0.061229	0.082751
scaffold_335_segment0	9340377	9972201	0.083951	0.054941	0.029326	0.031690
scaffold_335_segment0	9586678	10183807	0.102987	0.076805	0.039809	0.040792
scaffold_335_segment0	9781021	10375936	0.095686	0.075158	0.035845	0.040044
scaffold_335_segment0	9973960	10614794	0.114432	0.069799	0.038642	0.051183
scaffold_335_segment0	10183974	10833296	0.039493	0.021573	0.012738	0.009840
scaffold_335_segment0	10376577	11002108	0.100220	0.055649	0.034363	0.042760
scaffold_335_segment0	10614826	11177354	0.088698	0.059118	0.034002	0.031054
scaffold_335_segment0	10833532	11394676	0.192908	0.133117	0.073089	0.083259
scaffold_335_segment0	11002111	11549551	0.110289	0.073162	0.038180	0.038554
scaffold_335_segment0	11177355	11658118	0.168283	0.117711	0.058066	0.070332
scaffold_335_segment0	11394763	11833730	0.192002	0.141023	0.070477	0.084036
scaffold_335_segment0	11549633	12008322	0.194183	0.130975	0.069905	0.089298
scaffold_335_segment0	11658125	12196615	0.211132	0.126313	0.068195	0.099948
scaffold_335_segment0	11833803	12367814	0.121777	0.072503	0.038731	0.050368
scaffold_335_segment0	12008340	12482345	0.094893	0.060222	0.031905	0.035217
scaffold_335_segment0	12196639	12676595	0.058822	0.036513	0.020050	0.017965
scaffold_335_segment0	12368036	12924559	0.112826	0.063892	0.034483	0.044995
scaffold_335_segment0	12482417	13115873	0.058640	0.031986	0.017091	0.015277
scaffold_335_segment0	12676853	13370107	0.059560	0.032744	0.017460	0.014998
scaffold_335_segment0	12924607	13603835	0.070416	0.041350	0.021574	0.019201
scaffold_335_segment0	13115972	13839941	0.186810	0.106363	0.055447	0.088610
scaffold_335_segment0	13370228	14068666	0.222799	0.120773	0.063921	0.108659
scaffold_335_segment0	13604575	14336734	0.156648	0.086280	0.044897	0.073050
scaffold_335_segment0	13840022	14679211	0.110985	0.048445	0.027358	0.043058
scaffold_335_segment0	14068907	15095846	-0.002075	-0.000736	-0.000434	-0.015577
scaffold_335_segment0	14336948	15428456	-0.030628	-0.010702	-0.006447	-0.033816
scaffold_335_segment0	14679547	15786104	-0.039588	-0.015629	-0.009193	-0.039812
scaffold_335_segment0	15095905	16142238	-0.020840	-0.009775	-0.005546	-0.033514
scaffold_335_segment0	15428763	16482833	0.046633	0.020838	0.011888	0.008482
scaffold_335_segment0	15787254	16697353	0.119640	0.057385	0.031761	0.049700
scaffold_335_segment0	16142788	16889507	0.116974	0.061226	0.034218	0.052884
scaffold_335_segment0	16482991	17003238	0.125296	0.078162	0.044181	0.058288
scaffold_335_segment0	16697418	17190114	0.071767	0.044402	0.025173	0.026039
scaffold_335_segment0	16889512	17361066	0.125527	0.080739	0.043943	0.055739
scaffold_335_segment0	17003743	17578390	0.129772	0.073402	0.039552	0.058471
scaffold_335_segment0	17190695	17783234	0.113602	0.067710	0.037630	0.052412
scaffold_335_segment0	17361159	17950897	0.074931	0.044473	0.024702	0.029575
scaffold_335_segment0	17578838	18099442	0.006389	0.003990	0.002288	-0.007364
scaffold_335_segment0	17783268	18254187	-0.005598	-0.003359	-0.001942	-0.012470
scaffold_335_segment0	17950901	18453182	-0.013926	-0.008060	-0.004706	-0.016893
scaffold_335_segment0	18099485	18669358	0.005252	0.003054	0.001821	-0.005818
scaffold_335_segment0	18254203	18884321	0.091251	0.051498	0.029200	0.037803
scaffold_335_segment0	18453191	19104712	0.099501	0.052472	0.029832	0.036772
scaffold_335_segment0	18669595	19339609	0.104483	0.059153	0.030011	0.033512
scaffold_335_segment0	18884454	19677128	0.072843	0.044635	0.021659	0.018229
scaffold_335_segment0	19104758	19958833	0.182938	0.119553	0.056257	0.086820
scaffold_335_segment0	19339632	20189586	0.252271	0.163876	0.079540	0.137942
scaffold_335_segment0	19677370	20434535	0.235618	0.142878	0.074535	0.125252
scaffold_335_segment0	19959286	20722719	0.119666	0.075043	0.038140	0.044906
scaffold_335_segment0	20189922	20920802	-0.008323	-0.005285	-0.002565	-0.025056
scaffold_335_segment0	20435048	21158271	-0.020834	-0.014206	-0.006794	-0.030388
scaffold_335_segment0	20722753	21370833	-0.060994	-0.041639	-0.020275	-0.046702
scaffold_335_segment0	20920904	21602278	0.086620	0.057465	0.030066	0.038360
scaffold_335_segment0	21158272	21793936	0.151303	0.104441	0.051890	0.077049
scaffold_335_segment0	21370988	21977803	0.300471	0.214260	0.101876	0.183674
scaffold_335_segment0	21602279	22248853	0.291461	0.183493	0.087383	0.166163
scaffold_335_segment0	21794012	22429894	0.207244	0.128450	0.061716	0.099605
scaffold_335_segment0	21977804	22820725	-0.005702	-0.002855	-0.001617	-0.022395
scaffold_335_segment0	22248868	23028083	-0.073699	-0.042604	-0.026215	-0.048405
scaffold_335_segment0	22429992	23402343	0.084875	0.041311	0.024973	0.031133
scaffold_335_segment0	22821828	23972152	0.195824	0.070340	0.044783	0.100462
scaffold_335_segment0	23028126	24597799	0.098945	0.023180	0.015781	0.039895
scaffold_335_segment0	23402348	25132871	0.016187	0.003813	0.002565	-0.003401
scaffold_335_segment0	23972161	25656999	0.109847	0.029754	0.019300	0.043215
scaffold_335_segment0	24597803	26156611	0.174953	0.056695	0.034077	0.092071
scaffold_335_segment0	25132872	26508627	0.174209	0.053086	0.033364	0.094536
scaffold_335_segment0	25659372	26757291	0.098517	0.032585	0.020032	0.049180
scaffold_335_segment0	26156906	26873241	0.038528	0.018067	0.010653	0.010649
scaffold_335_segment0	26508732	27047730	0.040806	0.026142	0.014024	0.007926
scaffold_335_segment0	26757293	27264521	0.052794	0.042367	0.020788	0.014114
scaffold_335_segment0	26873248	27488458	0.246524	0.176545	0.094872	0.138204
scaffold_335_segment0	27047792	27657618	0.290119	0.207232	0.113523	0.168023
scaffold_335_segment0	27264522	27831329	0.329342	0.234932	0.132310	0.180866
scaffold_335_segment0	27488646	28160172	0.286849	0.165744	0.094778	0.141598
scaffold_335_segment0	27658701	28385598	0.264589	0.145173	0.086106	0.111676
scaffold_335_segment0	27831354	28756209	0.321422	0.168137	0.098627	0.147531
scaffold_335_segment0	28160193	29039502	0.221810	0.120697	0.072005	0.096430
scaffold_335_segment0	28386303	29190075	0.195404	0.116141	0.069071	0.081267
scaffold_335_segment0	28756214	29501092	-0.005890	-0.003339	-0.002146	-0.012725
scaffold_335_segment0	29039508	29713442	0.149452	0.097322	0.058239	0.065508
scaffold_335_segment0	29190830	29976902	0.306994	0.185772	0.105085	0.183925
scaffold_335_segment0	29501437	30321622	0.479935	0.285134	0.155692	0.285957
scaffold_335_segment0	29713471	30603713	0.346796	0.197288	0.108645	0.210018
scaffold_335_segment0	29976931	30792736	0.157434	0.080866	0.047696	0.077017
scaffold_335_segment0	30321624	30951693	-0.022536	-0.013006	-0.007914	-0.026572
scaffold_335_segment0	30603757	31085979	-0.064195	-0.035066	-0.022891	-0.040391
scaffold_335_segment0	30792740	31256145	-0.070588	-0.043323	-0.026701	-0.048569
scaffold_335_segment0	30951697	31505884	0.078733	0.045236	0.027573	0.033131
scaffold_335_segment0	31085986	31718468	0.073447	0.040241	0.025072	0.029255
scaffold_335_segment0	31256227	31901353	0.150100	0.079174	0.051140	0.076672
scaffold_335_segment0	31505944	32311652	0.060252	0.026340	0.017279	0.024866
scaffold_335_segment0	31719971	32654017	0.126752	0.052434	0.032365	0.059031
scaffold_335_segment0	31901375	33153457	0.232893	0.083295	0.050638	0.109310
scaffold_335_segment0	32311681	33364769	0.335033	0.153512	0.089989	0.167835
scaffold_335_segment0	32654810	33804054	0.290068	0.106042	0.066092	0.144143
scaffold_335_segment0	33153461	34106656	0.147247	0.059826	0.036763	0.066412
scaffold_335_segment0	33365978	34352550	-0.003173	-0.001229	-0.000742	-0.024077
scaffold_335_segment0	33804234	34657530	0.078520	0.045442	0.025796	0.028993
scaffold_335_segment0	34107185	34837495	0.229178	0.153245	0.089426	0.129077
scaffold_335_segment0	34352561	34921655	0.293669	0.244567	0.146800	0.161639
scaffold_335_segment0	34657579	35048357	0.271601	0.267171	0.166523	0.139677
scaffold_335_segment0	34837594	35250893	0.162469	0.135648	0.084447	0.079611
scaffold_335_segment0	34921658	35532092	0.124486	0.088470	0.049066	0.056376
scaffold_335_segment0	35048426	35843091	0.008826	0.006043	0.003028	-0.009153
scaffold_335_segment0	35250915	36065363	0.072334	0.049596	0.022052	0.015798
scaffold_335_segment0	35533436	36481552	0.030201	0.017970	0.009182	-0.001210
scaffold_335_segment0	35843093	36779902	0.140801	0.086593	0.045032	0.055310
scaffold_335_segment0	36065892	37024316	0.176237	0.100387	0.055137	0.077069
scaffold_335_segment0	36481627	37216512	0.212802	0.138673	0.070587	0.100429
scaffold_335_segment0	36779924	37340170	0.165445	0.107785	0.054591	0.069410
scaffold_335_segment0	37024395	37479624	-0.025584	-0.021150	-0.010651	-0.030797
scaffold_335_segment0	37217585	37612456	-0.076017	-0.069724	-0.037796	-0.044972
scaffold_335_segment0	37340707	37838711	-0.052603	-0.045144	-0.026654	-0.026895
scaffold_335_segment0	37479644	38043835	0.071072	0.053215	0.030654	0.031526
scaffold_335_segment0	37612583	38327872	0.052447	0.034010	0.017597	0.012896
scaffold_335_segment0	37838717	38589906	0.236318	0.151495	0.077419	0.100039
scaffold_335_segment0	38043841	38819973	0.255850	0.178711	0.095207	0.122771
scaffold_335_segment0	38327893	38973552	0.385858	0.305976	0.180513	0.203653
scaffold_335_segment0	38590079	39164589	0.282086	0.241365	0.127699	0.150721
scaffold_335_segment0	38819977	39307430	0.224122	0.200429	0.092594	0.104895
scaffold_335_segment0	38973592	39506980	0.065272	0.048438	0.022432	0.014393
scaffold_335_segment0	39164684	39733704	0.002126	0.001550	0.000740	-0.016822
scaffold_335_segment0	39307548	40016046	0.094670	0.054034	0.029263	0.038180
scaffold_335_segment0	39507287	40231676	0.171589	0.094803	0.054699	0.080997
scaffold_335_segment0	39733825	40371038	0.164801	0.095569	0.060471	0.074290
scaffold_335_segment0	40016304	40482638	0.054776	0.042949	0.026066	0.018582
scaffold_335_segment0	40231677	40598866	0.058470	0.058477	0.032892	0.023704
scaffold_335_segment0	40371384	40740958	0.111635	0.107318	0.055460	0.043959
scaffold_335_segment0	40482645	40869818	0.213893	0.189889	0.103072	0.097266
scaffold_335_segment0	40598918	40982295	0.227356	0.198528	0.108371	0.103180
scaffold_335_segment0	40740978	41128038	0.165974	0.145213	0.082085	0.079600
scaffold_335_segment0	40869820	41329315	0.062290	0.049595	0.027495	0.027148
scaffold_335_segment0	40982298	41509793	0.128736	0.096253	0.052532	0.058766
scaffold_335_segment0	41128048	41662648	0.190205	0.140303	0.073940	0.092850
scaffold_335_segment0	41329351	41833368	0.237302	0.193625	0.102138	0.104401
scaffold_335_segment0	41509796	41982273	0.120738	0.101897	0.053269	0.043797
scaffold_335_segment0	41662784	42139200	0.009608	0.007794	0.003736	-0.004751
scaffold_335_segment0	41833369	42321786	0.039193	0.033220	0.013880	0.004966
scaffold_335_segment0	41982314	42582216	0.084239	0.068159	0.026808	0.022614
scaffold_335_segment0	42140201	42857233	0.130971	0.106283	0.047020	0.051468
scaffold_335_segment0	42322507	43126821	0.154186	0.106683	0.050753	0.066182
scaffold_335_segment0	42582374	43333023	0.138810	0.097504	0.047935	0.061447
scaffold_335_segment0	42857274	43588827	0.171956	0.116000	0.055489	0.081302
scaffold_335_segment0	43126830	43834548	0.072199	0.051758	0.025379	0.026075
scaffold_335_segment0	43333131	44228568	0.179952	0.108836	0.056281	0.090297
scaffold_335_segment0	43589022	44538869	0.162733	0.093202	0.049706	0.084814
scaffold_335_segment0	43835147	44980336	0.255244	0.132034	0.069768	0.125087
scaffold_335_segment0	44228809	45200715	0.147668	0.082036	0.042702	0.055300
scaffold_335_segment0	44539641	45421424	0.074317	0.045171	0.022573	0.016115
scaffold_335_segment0	44980823	45642868	0.075658	0.052948	0.026209	0.020425
scaffold_335_segment0	45200725	45907076	0.007816	0.005560	0.002854	-0.012205
scaffold_335_segment0	45421694	46170269	-0.009207	-0.006659	-0.003270	-0.020095
scaffold_335_segment0	45642873	46449311	-0.061357	-0.039264	-0.019701	-0.048478
scaffold_335_segment0	45907532	46624034	0.047961	0.030482	0.014980	0.013652
scaffold_335_segment0	46170273	46809756	0.093648	0.056461	0.028758	0.034177
scaffold_335_segment0	46450641	46988270	0.124350	0.087095	0.044518	0.060191
scaffold_335_segment0	46624083	47123566	0.051556	0.037256	0.018774	0.017232
scaffold_335_segment0	46809763	47298892	0.104491	0.084088	0.041537	0.051516
scaffold_335_segment0	46988299	47478792	0.098185	0.079563	0.037933	0.039562
scaffold_335_segment0	47123803	47645931	0.107173	0.089464	0.043125	0.047000
scaffold_335_segment0	47298956	47748872	0.068174	0.056772	0.029070	0.022258
scaffold_335_segment0	47478892	47939440	0.109110	0.085648	0.045794	0.048207
scaffold_335_segment0	47646165	48071299	0.118129	0.092971	0.048830	0.051659
scaffold_335_segment0	47748877	48208437	0.073467	0.056673	0.027718	0.023819
scaffold_335_segment0	47939457	48396809	0.008140	0.006086	0.003012	-0.011905
scaffold_335_segment0	48071319	48527228	-0.024312	-0.018305	-0.008732	-0.027774
scaffold_335_segment0	48208481	48688033	-0.000186	-0.000136	-0.000068	-0.013996
scaffold_335_segment0	48397180	48816885	0.016881	0.014181	0.006597	-0.005658
scaffold_335_segment0	48527246	48934881	0.054081	0.045156	0.021967	0.014907
scaffold_335_segment0	48688134	49098909	0.056002	0.043141	0.021610	0.015382
scaffold_335_segment0	48816908	49325315	0.031138	0.021195	0.011458	0.002949
scaffold_335_segment0	48935001	49488792	0.001952	0.001214	0.000684	-0.012037
