chr	windowStart	windowEnd	D	f_d	f_dM	d_f
contig_1888_segment0	9397078	9869692	0.083414	0.058756	0.031508	0.027671
contig_1888_segment0	9582990	9974811	0.036690	0.026504	0.014106	0.001461
contig_1888_segment0	9751960	10087695	0.020163	0.014843	0.007942	-0.007104
contig_1888_segment0	9869788	10246581	0.025127	0.019603	0.010256	-0.006603
contig_1888_segment0	9975003	10417808	0.027796	0.021069	0.011246	-0.005009
contig_1888_segment0	10087739	10560462	0.081339	0.056530	0.031781	0.025608
contig_1888_segment0	10246848	10650353	0.099462	0.068543	0.039377	0.037542
contig_1888_segment0	10418818	10735492	0.081605	0.058868	0.033100	0.025688
contig_1888_segment0	10560469	10818896	0.037306	0.029125	0.016056	0.003106
contig_1888_segment0	10650359	10916655	-0.003025	-0.002420	-0.001301	-0.017858
contig_1888_segment0	10735531	11045620	0.014800	0.011619	0.006387	-0.005510
contig_1888_segment0	10818924	11576849	0.033781	0.020025	0.011525	0.006269
contig_1888_segment0	10917547	11615493	0.071078	0.045592	0.028005	0.029197
contig_235_segment0	6123	57145	0.027909	0.089686	0.049910	0.012838
contig_235_segment0	14021	66150	0.022096	0.075549	0.040973	0.007503
contig_235_segment0	41905	80028	-0.013868	-0.054542	-0.025987	-0.009022
contig_235_segment0	57151	92910	-0.023551	-0.106304	-0.049543	-0.011991
contig_235_segment0	66154	115743	-0.002208	-0.007487	-0.003792	0.000719
contig_235_segment0	80031	131711	0.033469	0.109457	0.057887	0.017473
contig_235_segment0	92912	141533	0.046638	0.145227	0.080924	0.023240
contig_235_segment0	115745	170739	0.042221	0.142321	0.077244	0.017320
scaffold_335_segment0	131727	153590	0.089254	0.200931	0.113158	0.037934
scaffold_335_segment0	141535	279799	0.120009	0.215280	0.117314	0.048156
scaffold_335_segment0	170745	390286	0.150865	0.235160	0.123096	0.063264
scaffold_335_segment0	153591	868609	0.332386	0.284217	0.154964	0.162453
scaffold_335_segment0	279800	1066217	0.429086	0.320779	0.173870	0.232950
scaffold_335_segment0	390294	1255523	0.410188	0.260379	0.141857	0.236763
scaffold_335_segment0	868766	1282378	0.257340	0.207894	0.110556	0.121624
scaffold_335_segment0	1066274	1290619	0.091387	0.098010	0.052225	0.031633
scaffold_335_segment0	1255525	1382666	0.037454	0.067804	0.033748	0.009116
scaffold_335_segment0	1282386	1589706	0.037747	0.041612	0.021371	0.006751
scaffold_335_segment0	1290622	1805451	0.060251	0.046505	0.024196	0.017299
scaffold_335_segment0	1382686	2022108	0.084429	0.055542	0.029867	0.031039
scaffold_335_segment0	1589735	2203453	0.079922	0.055901	0.029449	0.028166
scaffold_335_segment0	1805484	2358119	0.071027	0.049945	0.026564	0.023001
scaffold_335_segment0	2022357	2483772	0.043110	0.032029	0.016847	0.005639
scaffold_335_segment0	2203457	2583655	0.041410	0.029919	0.016400	0.005087
scaffold_335_segment0	2358225	2694011	0.037406	0.027985	0.015628	0.004042
scaffold_335_segment0	2483785	2803872	0.015074	0.012651	0.006683	-0.007141
scaffold_335_segment0	2584121	2883803	0.010458	0.009859	0.005031	-0.010009
scaffold_335_segment0	2694076	3009805	0.062143	0.057184	0.029405	0.014750
scaffold_335_segment0	2803875	3179983	0.074247	0.063201	0.033978	0.025248
scaffold_335_segment0	2883812	3359193	0.121965	0.093474	0.048259	0.050651
scaffold_335_segment0	3009930	3480771	0.105701	0.076212	0.039190	0.040307
scaffold_335_segment0	3179984	3583916	0.127245	0.093907	0.048129	0.050737
scaffold_335_segment0	3359478	3684466	0.073615	0.056343	0.029832	0.022263
scaffold_335_segment0	3480799	3824287	0.067009	0.052445	0.026438	0.019642
scaffold_335_segment0	3583923	3944504	0.041329	0.030523	0.015739	0.003632
scaffold_335_segment0	3684790	4065865	0.083723	0.059064	0.031058	0.027791
scaffold_335_segment0	3824291	4182346	0.051016	0.039693	0.019977	0.010843
scaffold_335_segment0	3944505	4323396	0.063963	0.048826	0.024504	0.018982
scaffold_335_segment0	4065866	4559563	0.059849	0.039769	0.020237	0.013820
scaffold_335_segment0	4182353	4703471	0.085728	0.051946	0.027761	0.026303
scaffold_335_segment0	4323772	4809204	0.072262	0.045627	0.024031	0.018564
scaffold_335_segment0	4559565	4900563	0.045763	0.033396	0.017128	0.006093
scaffold_335_segment0	4703609	5014526	0.006952	0.005505	0.002720	-0.015701
scaffold_335_segment0	4809213	5107718	-0.003800	-0.003005	-0.001514	-0.022478
scaffold_335_segment0	4900673	5190986	-0.016205	-0.013233	-0.006630	-0.027927
scaffold_335_segment0	5014572	5218575	-0.001978	-0.001787	-0.000920	-0.019027
scaffold_335_segment0	5107743	5337899	0.041402	0.037787	0.019340	0.004079
scaffold_335_segment0	5190990	5486228	0.058916	0.050226	0.025427	0.012428
scaffold_335_segment0	5218597	5590266	0.123819	0.095333	0.048916	0.048862
scaffold_335_segment0	5337958	5683889	0.116542	0.095056	0.046954	0.046390
scaffold_335_segment0	5486305	5795374	0.133683	0.110066	0.054016	0.053740
scaffold_335_segment0	5590275	5921063	0.075653	0.062174	0.030508	0.021650
scaffold_335_segment0	5683890	6019887	0.060411	0.046610	0.023428	0.014518
scaffold_335_segment0	5795418	6105846	0.029279	0.022494	0.011984	0.001597
scaffold_335_segment0	5921071	6183387	0.046906	0.037742	0.019709	0.011216
scaffold_335_segment0	6019895	6272467	0.056023	0.047709	0.025416	0.020518
scaffold_335_segment0	6105852	6347837	0.063977	0.059453	0.029755	0.022365
scaffold_335_segment0	6183418	6429304	0.059086	0.052141	0.027870	0.020080
scaffold_335_segment0	6272854	6514246	0.013214	0.011931	0.006228	-0.008940
scaffold_335_segment0	6347989	6577255	0.032273	0.028202	0.015000	0.001712
scaffold_335_segment0	6429320	6644843	0.026215	0.022899	0.012057	-0.003466
scaffold_335_segment0	6514273	6668351	0.068501	0.064954	0.035735	0.023304
scaffold_335_segment0	6577275	6701881	0.049547	0.054577	0.029374	0.011919
scaffold_335_segment0	6644845	6777109	0.033788	0.043513	0.022015	0.007788
scaffold_335_segment0	6668353	6904697	0.027643	0.024183	0.013083	-0.002144
scaffold_335_segment0	6701888	7048869	0.008358	0.005955	0.003291	-0.014022
scaffold_335_segment0	6777339	7162861	-0.011776	-0.007209	-0.004260	-0.022415
scaffold_335_segment0	6904882	7267283	-0.033993	-0.022618	-0.012856	-0.029490
scaffold_335_segment0	7049118	7367410	-0.002654	-0.001866	-0.001055	-0.015357
scaffold_335_segment0	7162967	7523268	0.031080	0.023316	0.012319	-0.002165
scaffold_335_segment0	7267350	7737229	0.043195	0.030865	0.016298	0.004640
scaffold_335_segment0	7367447	7880128	0.002115	0.001485	0.000758	-0.016931
scaffold_335_segment0	7523386	8081174	-0.000181	-0.000125	-0.000064	-0.018856
scaffold_335_segment0	7737230	8240479	0.033294	0.021600	0.011463	-0.003465
scaffold_335_segment0	7880132	8441756	0.080894	0.049220	0.026775	0.024131
scaffold_335_segment0	8081422	8616073	0.055380	0.030630	0.017158	0.012881
scaffold_335_segment0	8241887	8773421	0.036984	0.021075	0.011889	0.003392
scaffold_335_segment0	8441908	8961168	0.045720	0.026710	0.015304	0.004845
scaffold_335_segment0	8616095	9125194	0.076125	0.047585	0.026178	0.021685
scaffold_335_segment0	8773551	9249365	0.079805	0.049027	0.027112	0.024886
scaffold_335_segment0	8961267	9458100	0.112719	0.071265	0.037812	0.041955
scaffold_335_segment0	9125324	9708817	0.193157	0.119432	0.064990	0.090283
scaffold_335_segment0	9249460	9928583	0.148728	0.090960	0.048885	0.067623
scaffold_335_segment0	9458109	10174055	0.139534	0.077352	0.044785	0.065887
scaffold_335_segment0	9708920	10372887	0.042627	0.026207	0.014168	0.010635
scaffold_335_segment0	9928585	10511936	0.076746	0.052227	0.028269	0.035589
scaffold_335_segment0	10174860	10731574	0.081293	0.059528	0.030455	0.034931
scaffold_335_segment0	10372888	10927974	0.006864	0.004031	0.002371	-0.006475
scaffold_335_segment0	10513989	11040584	0.059277	0.036796	0.021079	0.017284
scaffold_335_segment0	10731644	11313118	0.046718	0.028377	0.016319	0.008549
scaffold_335_segment0	10928007	11482372	0.231436	0.161177	0.086507	0.110382
scaffold_335_segment0	11040652	11627573	0.146264	0.095773	0.049360	0.059198
scaffold_335_segment0	11313121	11816306	0.155325	0.097709	0.052239	0.067154
scaffold_335_segment0	11482384	12009675	0.125949	0.077023	0.042317	0.053982
scaffold_335_segment0	11627645	12197194	0.198515	0.116320	0.064688	0.104288
scaffold_335_segment0	11816346	12372676	0.146815	0.089333	0.048360	0.070354
scaffold_335_segment0	12009687	12491972	0.024592	0.016359	0.008539	-0.001740
scaffold_335_segment0	12197523	12699830	0.043089	0.028868	0.015217	0.007251
scaffold_335_segment0	12372706	12938459	0.120115	0.074697	0.039925	0.047118
scaffold_335_segment0	12491992	13182668	0.305832	0.192696	0.101676	0.165672
scaffold_335_segment0	12699854	13403981	0.274520	0.174631	0.090084	0.144270
scaffold_335_segment0	12938518	13666673	0.273796	0.185044	0.090552	0.138907
scaffold_335_segment0	13182713	13917734	0.201209	0.118147	0.059630	0.093193
scaffold_335_segment0	13404038	14150631	0.189895	0.103923	0.053133	0.090748
scaffold_335_segment0	13666831	14438752	0.170980	0.094664	0.047435	0.080271
scaffold_335_segment0	13917796	14729660	0.132367	0.067930	0.035132	0.055467
scaffold_335_segment0	14155127	15221820	0.114601	0.044830	0.025885	0.044480
scaffold_335_segment0	14438924	15523458	0.072194	0.028734	0.017134	0.023768
scaffold_335_segment0	14729668	15863828	0.039786	0.016114	0.009587	0.006577
scaffold_335_segment0	15224623	16305137	0.041164	0.019430	0.011070	0.006017
scaffold_335_segment0	15523757	16563418	0.143425	0.064069	0.036629	0.064581
scaffold_335_segment0	15863862	16775536	0.160544	0.074225	0.042254	0.075304
scaffold_335_segment0	16306087	16925500	0.161833	0.082647	0.048132	0.076115
scaffold_335_segment0	16563423	17052141	0.069622	0.041403	0.024357	0.027473
scaffold_335_segment0	16775684	17234210	0.063547	0.037697	0.021950	0.023933
scaffold_335_segment0	16925580	17421325	0.099341	0.060719	0.032364	0.040165
scaffold_335_segment0	17052366	17604502	0.209717	0.122936	0.065070	0.102887
scaffold_335_segment0	17234425	17777221	0.176091	0.113743	0.060543	0.084695
scaffold_335_segment0	17421510	17918670	0.175973	0.124093	0.067541	0.090302
scaffold_335_segment0	17604562	18073682	0.027681	0.018540	0.010299	0.002654
scaffold_335_segment0	17777316	18215383	0.042886	0.027396	0.015505	0.014874
scaffold_335_segment0	17919025	18405246	0.003366	0.001987	0.001112	-0.008193
scaffold_335_segment0	18073864	18594179	0.062426	0.038970	0.022288	0.025735
scaffold_335_segment0	18215633	18808036	0.169364	0.108531	0.058809	0.081920
scaffold_335_segment0	18405394	19011584	0.198973	0.111039	0.063577	0.091049
scaffold_335_segment0	18594472	19340374	0.183615	0.092452	0.051225	0.084713
scaffold_335_segment0	18808057	19681243	0.224135	0.115204	0.061018	0.111570
scaffold_335_segment0	19011876	19951948	0.336253	0.200207	0.098333	0.197962
scaffold_335_segment0	19340733	20228098	0.417464	0.268210	0.131548	0.259788
scaffold_335_segment0	19681266	20519806	0.328961	0.194749	0.101843	0.194060
scaffold_335_segment0	19951968	20796723	0.190012	0.105502	0.056437	0.094289
scaffold_335_segment0	20228640	20992791	0.071666	0.040273	0.021216	0.020357
scaffold_335_segment0	20520011	21305299	0.059514	0.029912	0.016525	0.016231
scaffold_335_segment0	20796759	21482212	0.027684	0.015005	0.008334	0.000905
scaffold_335_segment0	20992860	21698831	0.115176	0.066513	0.036220	0.053099
scaffold_335_segment0	21305315	21922183	0.265933	0.175568	0.089602	0.153916
scaffold_335_segment0	21482222	22210441	0.339422	0.181679	0.095428	0.206630
scaffold_335_segment0	21698873	22410308	0.274110	0.141035	0.074372	0.151679
scaffold_335_segment0	21922184	22790794	0.114796	0.053019	0.029391	0.044104
scaffold_335_segment0	22211596	23011044	0.044669	0.025867	0.015035	0.011446
scaffold_335_segment0	22410648	23354815	0.196823	0.102360	0.061761	0.094516
scaffold_335_segment0	22791012	23972037	0.307483	0.103782	0.068763	0.169955
scaffold_335_segment0	23011053	24567568	0.227921	0.060043	0.040636	0.121086
scaffold_335_segment0	23356052	25104271	0.117428	0.029226	0.019377	0.058194
scaffold_335_segment0	23972038	25637746	0.179223	0.057691	0.035384	0.092506
scaffold_335_segment0	24567585	26167969	0.270415	0.089384	0.052632	0.156869
scaffold_335_segment0	25104282	26516500	0.311034	0.101055	0.061454	0.175787
scaffold_335_segment0	25637783	26727011	0.216818	0.072917	0.043523	0.115152
scaffold_335_segment0	26167978	26860029	0.091868	0.049048	0.027501	0.040827
scaffold_335_segment0	26516509	27042415	0.108633	0.072427	0.039184	0.049874
scaffold_335_segment0	26727015	27293526	0.049621	0.033645	0.018307	0.017392
scaffold_335_segment0	26860034	27537425	0.220414	0.129779	0.076144	0.120687
scaffold_335_segment0	27043837	27695526	0.289536	0.167031	0.100452	0.165392
scaffold_335_segment0	27293591	27928073	0.384060	0.222416	0.135964	0.224522
scaffold_335_segment0	27537426	28371579	0.405170	0.200298	0.123996	0.225635
scaffold_335_segment0	27695532	28569530	0.372471	0.183093	0.111074	0.194501
scaffold_335_segment0	27928226	28905600	0.316526	0.135525	0.086489	0.147692
scaffold_335_segment0	28371580	29056275	0.164478	0.086137	0.056390	0.061271
scaffold_335_segment0	28569536	29388825	0.005566	0.002454	0.001709	-0.007652
scaffold_335_segment0	28905613	29711717	0.157412	0.075358	0.050898	0.067112
scaffold_335_segment0	29056292	29972880	0.281176	0.130079	0.081764	0.154992
scaffold_335_segment0	29389395	30262469	0.418947	0.207378	0.119394	0.235590
scaffold_335_segment0	29711752	30586495	0.308949	0.150749	0.085018	0.155875
scaffold_335_segment0	29973374	30744674	0.190965	0.098247	0.054122	0.080995
scaffold_335_segment0	30264251	30913288	0.078553	0.045371	0.025824	0.031497
scaffold_335_segment0	30586742	30992575	0.052177	0.040709	0.022647	0.018775
scaffold_335_segment0	30744760	31118440	0.075622	0.063462	0.034696	0.032619
scaffold_335_segment0	30913330	31354064	0.056551	0.045818	0.023923	0.015733
scaffold_335_segment0	30992733	31557108	0.080367	0.054907	0.029390	0.032121
scaffold_335_segment0	31119064	31785856	0.038331	0.024086	0.013254	0.009193
scaffold_335_segment0	31354065	32004041	0.138356	0.091079	0.053336	0.072378
scaffold_335_segment0	31557122	32344646	0.201296	0.114118	0.067261	0.106902
scaffold_335_segment0	31786560	32848642	0.226647	0.090300	0.055840	0.106881
scaffold_335_segment0	32005083	33223060	0.279304	0.105414	0.062547	0.127315
scaffold_335_segment0	32344648	33554638	0.229761	0.086276	0.052140	0.104280
scaffold_335_segment0	32848646	33969935	0.216149	0.081437	0.050210	0.099024
scaffold_335_segment0	33224360	34222271	0.046614	0.017609	0.010673	0.005317
scaffold_335_segment0	33555583	34511044	-0.051936	-0.022734	-0.013044	-0.049889
scaffold_335_segment0	33970788	34708586	0.075251	0.045555	0.025130	0.028605
scaffold_335_segment0	34222565	34877075	0.147870	0.101120	0.057352	0.073880
scaffold_335_segment0	34511045	34940149	0.229668	0.180049	0.109730	0.116697
scaffold_335_segment0	34708688	35099322	0.107376	0.096473	0.056558	0.045773
scaffold_335_segment0	34877097	35312773	0.145482	0.113485	0.068051	0.064442
scaffold_335_segment0	34940167	35690798	0.166793	0.102207	0.057178	0.069202
scaffold_335_segment0	35099425	35901677	0.110556	0.068921	0.036382	0.042905
scaffold_335_segment0	35312799	36348739	0.149989	0.079406	0.042274	0.063523
scaffold_335_segment0	35690973	36679970	0.159841	0.083175	0.046969	0.073737
scaffold_335_segment0	35901859	37000864	0.333603	0.151249	0.088426	0.181303
scaffold_335_segment0	36350383	37193375	0.281625	0.156138	0.087001	0.154159
scaffold_335_segment0	36679979	37356379	0.236391	0.135420	0.073168	0.127061
scaffold_335_segment0	37000869	37480533	0.024525	0.016566	0.008939	0.001116
scaffold_335_segment0	37193465	37615457	-0.064149	-0.045665	-0.026388	-0.036182
scaffold_335_segment0	37356402	37838986	-0.045699	-0.032634	-0.020043	-0.021502
scaffold_335_segment0	37480537	38047011	0.104836	0.074440	0.043530	0.051759
scaffold_335_segment0	37615485	38337615	0.118664	0.072980	0.038303	0.044342
scaffold_335_segment0	37838992	38593284	0.300060	0.192032	0.097521	0.129247
scaffold_335_segment0	38047016	38820681	0.371104	0.236190	0.129782	0.176266
scaffold_335_segment0	38337673	39008648	0.546150	0.387093	0.237182	0.303229
scaffold_335_segment0	38593300	39190750	0.481627	0.365599	0.208487	0.280701
scaffold_335_segment0	38820689	39396244	0.359795	0.265700	0.133364	0.199013
scaffold_335_segment0	39008691	39574934	0.166528	0.120529	0.056664	0.073266
scaffold_335_segment0	39190756	39839249	0.130228	0.085201	0.041672	0.057517
scaffold_335_segment0	39396252	40150357	0.136952	0.070588	0.040721	0.063037
scaffold_335_segment0	39574954	40288417	0.114876	0.056995	0.035066	0.051786
scaffold_335_segment0	39839257	40447357	-0.049078	-0.026362	-0.017039	-0.032949
scaffold_335_segment0	40150400	40529194	-0.063847	-0.053730	-0.031549	-0.038186
scaffold_335_segment0	40288482	40707986	-0.043669	-0.034863	-0.019305	-0.024573
scaffold_335_segment0	40447655	40858999	0.127179	0.095612	0.055265	0.054369
scaffold_335_segment0	40529433	40974064	0.154556	0.108701	0.063592	0.068832
scaffold_335_segment0	40707987	41110653	0.215267	0.171522	0.100073	0.097628
scaffold_335_segment0	40859000	41289966	0.098902	0.075389	0.042309	0.042543
scaffold_335_segment0	40974076	41479222	0.166893	0.123466	0.067481	0.078086
scaffold_335_segment0	41110830	41663996	0.197307	0.131768	0.070880	0.096591
scaffold_335_segment0	41289977	41827142	0.256538	0.177037	0.097854	0.120291
scaffold_335_segment0	41479479	41971575	0.206385	0.140352	0.076784	0.090402
scaffold_335_segment0	41664060	42166825	0.131068	0.092128	0.046775	0.052521
scaffold_335_segment0	41827183	42435491	0.098860	0.063310	0.030561	0.036114
scaffold_335_segment0	41972474	42786549	0.017435	0.008513	0.004633	-0.004497
scaffold_335_segment0	42166831	43056208	0.079882	0.038060	0.022121	0.029924
scaffold_335_segment0	42435604	43331824	0.111650	0.051411	0.030111	0.051419
scaffold_335_segment0	42786550	43668781	0.278530	0.125807	0.074286	0.154293
scaffold_335_segment0	43056218	44058215	0.235778	0.089464	0.055861	0.124482
scaffold_335_segment0	43331827	44476228	0.208978	0.080802	0.051138	0.112870
scaffold_335_segment0	43669607	44909433	0.172884	0.074022	0.043761	0.088627
scaffold_335_segment0	44059020	45169744	0.165132	0.086955	0.045894	0.076059
scaffold_335_segment0	44476312	45392904	0.127490	0.074404	0.038071	0.051215
scaffold_335_segment0	44910428	45653095	0.084547	0.047906	0.025614	0.029261
scaffold_335_segment0	45170009	45976017	0.046968	0.024196	0.013959	0.013874
scaffold_335_segment0	45392952	46244912	0.092821	0.049124	0.027337	0.036329
scaffold_335_segment0	45653360	46544653	0.080664	0.041412	0.023324	0.028799
scaffold_335_segment0	45976138	46752628	0.149838	0.073749	0.041794	0.062661
scaffold_335_segment0	46245473	46954622	0.117685	0.055266	0.033383	0.050408
scaffold_335_segment0	46544654	47110259	0.045372	0.023990	0.014032	0.013817
scaffold_335_segment0	46753277	47306342	0.025004	0.015315	0.008551	0.005135
scaffold_335_segment0	46954704	47531485	0.039604	0.024243	0.013043	0.009414
scaffold_335_segment0	47110273	47676074	0.078840	0.049726	0.027476	0.030216
scaffold_335_segment0	47306406	47791378	0.113291	0.069779	0.040214	0.047996
scaffold_335_segment0	47531701	47966983	0.170820	0.110977	0.064272	0.084491
scaffold_335_segment0	47676082	48114144	0.135809	0.086437	0.047715	0.064667
scaffold_335_segment0	47791511	48283527	0.095853	0.060765	0.032508	0.039302
scaffold_335_segment0	47967181	48446329	0.033448	0.020489	0.011131	0.003028
scaffold_335_segment0	48114145	48610899	0.010446	0.006450	0.003449	-0.011768
scaffold_335_segment0	48284258	48782541	-0.022162	-0.013935	-0.007459	-0.024838
scaffold_335_segment0	48446574	48899320	0.009310	0.006428	0.003264	-0.009717
scaffold_335_segment0	48610993	49040652	0.077257	0.057874	0.029457	0.027614
scaffold_335_segment0	48782561	49233360	0.123214	0.085153	0.045179	0.048483
scaffold_335_segment0	48899359	49409604	0.054542	0.034410	0.019361	0.014679
scaffold_335_segment0	49040658	49572294	0.011544	0.006791	0.003890	-0.007183
scaffold_335_segment0	49233409	49734459	-0.002703	-0.001765	-0.000964	-0.011546
scaffold_335_segment0	49409689	49859931	0.039488	0.028737	0.015243	0.009793
scaffold_335_segment0	49572596	50008612	0.046250	0.035276	0.018020	0.013714
scaffold_335_segment0	49734493	50135015	0.048331	0.036680	0.018550	0.009917
scaffold_335_segment0	49859934	50246686	0.048371	0.035360	0.017591	0.006822
scaffold_335_segment0	50008702	50402841	0.045792	0.032937	0.017268	0.006000
scaffold_335_segment0	50135353	50585266	0.006241	0.004233	0.002294	-0.009196
scaffold_335_segment0	50246934	50769358	-0.023504	-0.014307	-0.007852	-0.027232
scaffold_335_segment0	50404458	50906496	-0.051791	-0.032749	-0.017614	-0.039673
scaffold_335_segment0	50585317	51081011	-0.041324	-0.027105	-0.014576	-0.033453
scaffold_335_segment0	50769437	51312401	0.055305	0.038073	0.020062	0.015955
scaffold_335_segment0	50906561	51484449	0.116513	0.077969	0.041148	0.051724
scaffold_335_segment0	51081082	51668953	0.104688	0.068482	0.036195	0.039664
scaffold_335_segment0	51312439	51882237	0.006285	0.003887	0.002132	-0.011719
