chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_335_segment0	1224863	1395148	0.037778	0.047625	0.025859	0.007747
scaffold_335_segment0	1281714	1672496	-0.000865	-0.000738	-0.000417	-0.012516
scaffold_335_segment0	1289870	1904480	0.026362	0.016657	0.009559	-0.001056
scaffold_335_segment0	1395364	2139781	0.020511	0.011606	0.006725	-0.002891
scaffold_335_segment0	1672757	2333127	0.063705	0.038237	0.022246	0.021786
scaffold_335_segment0	1904490	2488553	0.046430	0.027995	0.016116	0.008302
scaffold_335_segment0	2140081	2628661	0.021102	0.013208	0.007773	-0.004332
scaffold_335_segment0	2333253	2743220	-0.011296	-0.007358	-0.004250	-0.023789
scaffold_335_segment0	2488658	2848831	-0.032984	-0.024146	-0.013928	-0.033375
scaffold_335_segment0	2628681	2983810	0.000143	0.000106	0.000062	-0.016668
scaffold_335_segment0	2743243	3186632	0.051447	0.033817	0.020006	0.012517
scaffold_335_segment0	2848875	3402855	0.115647	0.070382	0.040514	0.052256
scaffold_335_segment0	2984059	3555914	0.126223	0.070759	0.041172	0.058045
scaffold_335_segment0	3187270	3679943	0.072810	0.042926	0.024737	0.025476
scaffold_335_segment0	3403138	3830090	0.064380	0.038244	0.021922	0.018302
scaffold_335_segment0	3556443	3970399	0.031963	0.019882	0.011088	-0.001880
scaffold_335_segment0	3680107	4117412	0.073723	0.045711	0.025558	0.023153
scaffold_335_segment0	3830123	4217827	0.029174	0.019036	0.010631	0.000722
scaffold_335_segment0	3970460	4504237	0.098436	0.056491	0.031732	0.039966
scaffold_335_segment0	4117436	4704806	0.074685	0.038273	0.022017	0.024222
scaffold_335_segment0	4218217	4823468	0.079987	0.040692	0.023614	0.022597
scaffold_335_segment0	4504253	4927709	0.008362	0.005081	0.002865	-0.016110
scaffold_335_segment0	4704862	5044856	-0.023535	-0.017568	-0.009069	-0.035791
scaffold_335_segment0	4823585	5148322	-0.030020	-0.022145	-0.011568	-0.037869
scaffold_335_segment0	4927771	5208409	-0.033445	-0.025818	-0.013594	-0.038348
scaffold_335_segment0	5045224	5272811	-0.005556	-0.004551	-0.002463	-0.020618
scaffold_335_segment0	5148485	5460953	0.021739	0.016347	0.009058	-0.005377
scaffold_335_segment0	5208414	5589206	0.064168	0.044818	0.024452	0.016151
scaffold_335_segment0	5272833	5688999	0.109654	0.073234	0.039851	0.041898
scaffold_335_segment0	5461002	5817714	0.116447	0.081697	0.043006	0.044535
scaffold_335_segment0	5589221	5946003	0.118491	0.087359	0.045606	0.048460
scaffold_335_segment0	5689084	6054704	0.041248	0.027764	0.015144	0.003018
scaffold_335_segment0	5817837	6144325	0.014543	0.009995	0.005574	-0.008987
scaffold_335_segment0	5946016	6264203	0.011717	0.007270	0.004320	-0.006007
scaffold_335_segment0	6054718	6363051	0.013438	0.008354	0.005107	-0.003346
scaffold_335_segment0	6144376	6449172	0.005932	0.003814	0.002360	-0.007245
scaffold_335_segment0	6264313	6549458	-0.008450	-0.005627	-0.003428	-0.021269
scaffold_335_segment0	6363083	6632973	0.018439	0.012644	0.007525	-0.004696
scaffold_335_segment0	6449262	6663626	0.055693	0.041333	0.024507	0.018518
scaffold_335_segment0	6549459	6698840	0.042861	0.035378	0.020589	0.010577
scaffold_335_segment0	6633005	6771664	0.033239	0.032924	0.018819	0.008468
scaffold_335_segment0	6663631	6924444	0.019342	0.013494	0.008014	-0.006667
scaffold_335_segment0	6698875	7072271	0.001301	0.000824	0.000491	-0.016833
scaffold_335_segment0	6771667	7209653	-0.047340	-0.025718	-0.015866	-0.046140
scaffold_335_segment0	6924857	7327097	-0.056736	-0.031965	-0.019408	-0.047786
scaffold_335_segment0	7072460	7481048	-0.033658	-0.019062	-0.011643	-0.037921
scaffold_335_segment0	7209757	7734220	0.079587	0.047410	0.027779	0.029484
scaffold_335_segment0	7327192	7896926	0.072861	0.042178	0.024425	0.022573
scaffold_335_segment0	7481539	8127138	0.066901	0.038726	0.021786	0.020707
scaffold_335_segment0	7734288	8319797	-0.003471	-0.001876	-0.001087	-0.021528
scaffold_335_segment0	7896990	8559896	-0.004211	-0.002180	-0.001272	-0.017742
scaffold_335_segment0	8127139	8741321	0.010958	0.005557	0.003306	-0.014726
scaffold_335_segment0	8319829	8942790	0.031755	0.016836	0.009805	-0.002671
scaffold_335_segment0	8560314	9148152	0.039073	0.020529	0.011974	-0.001387
scaffold_335_segment0	8741572	9325984	0.087012	0.044735	0.026571	0.032165
scaffold_335_segment0	8944200	9585795	0.093436	0.046001	0.026955	0.034200
scaffold_335_segment0	9148412	9828391	0.158999	0.082776	0.049414	0.076395
scaffold_335_segment0	9325991	10104246	0.107897	0.056550	0.033359	0.046319
scaffold_335_segment0	9586678	10325249	0.094954	0.055101	0.032055	0.044830
scaffold_335_segment0	9828624	10554007	0.007357	0.003950	0.002336	-0.004413
scaffold_335_segment0	10104263	10826603	0.023850	0.011561	0.007085	0.000854
scaffold_335_segment0	10325272	11027896	0.072476	0.032705	0.021102	0.027995
scaffold_335_segment0	10554009	11200130	0.111454	0.057285	0.035715	0.045935
scaffold_335_segment0	10826711	11447923	0.197828	0.112526	0.066737	0.091686
scaffold_335_segment0	11027928	11619135	0.126466	0.076555	0.041921	0.050991
scaffold_335_segment0	11200136	11816554	0.151819	0.079097	0.045719	0.067821
scaffold_335_segment0	11447959	12025843	0.062268	0.032566	0.018871	0.013937
scaffold_335_segment0	11619136	12285438	0.128975	0.061426	0.036772	0.058881
scaffold_335_segment0	11816887	12437768	0.071775	0.034858	0.020650	0.025030
scaffold_335_segment0	12026351	12600279	0.041977	0.021424	0.012584	0.008605
scaffold_335_segment0	12285455	12907029	0.078346	0.037054	0.022164	0.029322
scaffold_335_segment0	12437807	13159197	0.100050	0.049624	0.028989	0.042746
scaffold_335_segment0	12600281	13456674	0.156545	0.072856	0.042537	0.081830
scaffold_335_segment0	12907153	13742380	0.127309	0.060860	0.034839	0.059263
scaffold_335_segment0	13159232	14020682	0.244719	0.113229	0.065584	0.136872
scaffold_335_segment0	13456834	14332249	0.187355	0.085333	0.048003	0.097210
scaffold_335_segment0	13743194	14689002	0.168795	0.070558	0.041298	0.083560
scaffold_335_segment0	14020688	15246532	0.120284	0.038936	0.024276	0.052405
scaffold_335_segment0	14332283	15645607	0.066950	0.021434	0.013815	0.021653
scaffold_335_segment0	14689051	15990938	0.040269	0.014018	0.008970	0.006872
scaffold_335_segment0	15246701	16439484	-0.019082	-0.007194	-0.004465	-0.031895
scaffold_335_segment0	15645916	16678307	0.158374	0.064820	0.039083	0.078669
scaffold_335_segment0	15991277	16896845	0.134590	0.056206	0.034443	0.063670
scaffold_335_segment0	16439489	17038740	0.152739	0.081089	0.048568	0.075571
scaffold_335_segment0	16678482	17266866	0.114808	0.056493	0.035663	0.055245
scaffold_335_segment0	16896913	17514820	0.169471	0.081275	0.048476	0.086821
scaffold_335_segment0	17039259	17743898	0.216568	0.103017	0.061745	0.119957
scaffold_335_segment0	17266873	17897606	0.190649	0.099459	0.058641	0.104862
scaffold_335_segment0	17515217	18085875	0.143902	0.076048	0.046366	0.075862
scaffold_335_segment0	17744045	18265805	0.085671	0.041819	0.026111	0.039804
scaffold_335_segment0	17897660	18501961	0.062642	0.028385	0.018097	0.026845
scaffold_335_segment0	18085901	18737433	0.116994	0.056656	0.036108	0.057862
scaffold_335_segment0	18265880	18969435	0.162960	0.073983	0.046163	0.080909
scaffold_335_segment0	18502608	19311835	0.166198	0.072389	0.043348	0.079547
scaffold_335_segment0	18737440	19657569	0.237873	0.113190	0.063183	0.129075
scaffold_335_segment0	18969463	19974757	0.305654	0.170923	0.088436	0.185602
scaffold_335_segment0	19311898	20249781	0.374833	0.237475	0.118350	0.236033
scaffold_335_segment0	19657599	20566263	0.314759	0.173659	0.092757	0.187550
scaffold_335_segment0	19974785	20858235	0.175739	0.090724	0.049119	0.083557
scaffold_335_segment0	20249784	21087727	0.103197	0.054784	0.030298	0.040033
scaffold_335_segment0	20566270	21386577	0.001578	0.000792	0.000447	-0.014180
scaffold_335_segment0	20858238	21632642	0.117168	0.063744	0.036141	0.057270
scaffold_335_segment0	21087744	21878310	0.174665	0.092674	0.051974	0.097322
scaffold_335_segment0	21386580	22140327	0.279482	0.145478	0.078921	0.176066
scaffold_335_segment0	21632645	22370185	0.186436	0.088510	0.049088	0.100178
scaffold_335_segment0	21878311	22773668	0.061467	0.025546	0.014941	0.015194
scaffold_335_segment0	22140346	23029425	-0.033915	-0.015422	-0.009706	-0.031651
scaffold_335_segment0	22370190	23493157	0.149697	0.062920	0.039190	0.070075
scaffold_335_segment0	22773670	24063266	0.260061	0.084732	0.055937	0.140544
scaffold_335_segment0	23029855	24735780	0.182493	0.043049	0.029155	0.090214
scaffold_335_segment0	23493281	25314173	0.081191	0.019030	0.013147	0.036157
scaffold_335_segment0	24064187	25833668	0.203494	0.059361	0.037262	0.106673
scaffold_335_segment0	24735781	26418773	0.269280	0.088919	0.053690	0.163290
scaffold_335_segment0	25315480	26686592	0.299073	0.095506	0.057935	0.178352
scaffold_335_segment0	25833947	26823134	0.116949	0.043605	0.026589	0.054879
scaffold_335_segment0	26419146	26986271	0.049370	0.027854	0.015679	0.013652
scaffold_335_segment0	26687053	27263427	0.029949	0.019857	0.010631	0.004642
scaffold_335_segment0	26823521	27523742	0.208245	0.123624	0.072679	0.117553
scaffold_335_segment0	26986355	27695238	0.290058	0.158409	0.098378	0.175457
scaffold_335_segment0	27263784	27924725	0.368858	0.212440	0.132609	0.219431
scaffold_335_segment0	27524247	28371535	0.375213	0.189965	0.117868	0.212694
scaffold_335_segment0	27695242	28582445	0.385758	0.197815	0.119438	0.204029
scaffold_335_segment0	27925072	28964074	0.299653	0.125196	0.080591	0.141071
scaffold_335_segment0	28371536	29057543	0.140188	0.076514	0.049864	0.050087
scaffold_335_segment0	28582450	29459912	0.001850	0.000821	0.000570	-0.009392
scaffold_335_segment0	28964365	29724980	0.109038	0.056269	0.037364	0.043509
scaffold_335_segment0	29057559	30023552	0.247657	0.111992	0.070332	0.138544
scaffold_335_segment0	29462140	30490306	0.313431	0.131759	0.081029	0.174013
scaffold_335_segment0	29726397	30718655	0.261983	0.109508	0.066938	0.145246
scaffold_335_segment0	30023559	30914944	0.097661	0.038550	0.024863	0.042831
scaffold_335_segment0	30491957	31041949	0.077994	0.040247	0.025375	0.032238
scaffold_335_segment0	30719058	31186719	0.014183	0.008138	0.005134	-0.002787
scaffold_335_segment0	30914952	31426238	-0.027352	-0.017080	-0.010160	-0.025097
scaffold_335_segment0	31042227	31669256	-0.014216	-0.008695	-0.005110	-0.016947
scaffold_335_segment0	31186738	31888346	0.061749	0.035629	0.021444	0.027627
scaffold_335_segment0	31426245	32301783	0.208813	0.104475	0.064759	0.121285
scaffold_335_segment0	31669294	32741983	0.247813	0.092233	0.058726	0.128542
scaffold_335_segment0	31888387	33218122	0.308224	0.104787	0.067183	0.156954
scaffold_335_segment0	32301786	33556271	0.245483	0.085027	0.054784	0.116502
scaffold_335_segment0	32744135	33988862	0.180578	0.060371	0.040285	0.084018
scaffold_335_segment0	33218228	34325521	-0.042317	-0.014474	-0.009457	-0.052131
scaffold_335_segment0	33556274	34656640	-0.040695	-0.014730	-0.009457	-0.049761
scaffold_335_segment0	33988872	34851234	0.068377	0.033111	0.020428	0.025183
scaffold_335_segment0	34326044	34936746	0.186695	0.113142	0.070816	0.098451
scaffold_335_segment0	34656648	35099638	0.170217	0.121751	0.079012	0.085216
scaffold_335_segment0	34851243	35357477	0.141848	0.093640	0.058144	0.068853
scaffold_335_segment0	34936772	35768912	0.161240	0.087179	0.051926	0.073934
scaffold_335_segment0	35099677	36008546	0.174523	0.097313	0.053625	0.082302
scaffold_335_segment0	35357480	36474653	0.127974	0.065667	0.036372	0.052231
scaffold_335_segment0	35768913	36777400	0.165259	0.093514	0.050796	0.076839
scaffold_335_segment0	36008817	37057355	0.200734	0.100208	0.056750	0.099183
scaffold_335_segment0	36475545	37261477	0.168809	0.099346	0.053901	0.084548
scaffold_335_segment0	36778055	37407013	0.126865	0.074905	0.041140	0.058068
scaffold_335_segment0	37057388	37534402	-0.068095	-0.048237	-0.026863	-0.051767
scaffold_335_segment0	37261534	37704461	-0.040601	-0.031240	-0.018312	-0.018722
scaffold_335_segment0	37407020	37906426	0.008692	0.006554	0.004006	0.006214
scaffold_335_segment0	37534665	38169662	0.149324	0.101571	0.056789	0.067544
scaffold_335_segment0	37704462	38487761	0.215394	0.129507	0.069186	0.093029
scaffold_335_segment0	37906467	38755119	0.365096	0.225377	0.122261	0.180168
scaffold_335_segment0	38169988	38922980	0.510933	0.362937	0.210067	0.285676
scaffold_335_segment0	38487955	39172122	0.494454	0.345789	0.197961	0.311040
scaffold_335_segment0	38755236	39373992	0.282074	0.192590	0.102497	0.153551
scaffold_335_segment0	38923251	39570987	0.140451	0.091411	0.046234	0.058747
scaffold_335_segment0	39172309	39871332	0.057948	0.035233	0.018565	0.014039
scaffold_335_segment0	39374010	40186953	0.115470	0.055598	0.033550	0.050566
scaffold_335_segment0	39571001	40351213	0.008527	0.003850	0.002464	-0.006149
scaffold_335_segment0	39871470	40482067	-0.083450	-0.040015	-0.026853	-0.048219
scaffold_335_segment0	40187080	40608903	-0.090745	-0.064707	-0.039146	-0.051068
scaffold_335_segment0	40351439	40765717	0.013884	0.009931	0.005860	0.001921
scaffold_335_segment0	40482070	40907700	0.144477	0.103442	0.062956	0.065535
scaffold_335_segment0	40609117	41048891	0.153217	0.108196	0.065561	0.065000
scaffold_335_segment0	40765800	41239062	0.091229	0.064791	0.037993	0.042000
scaffold_335_segment0	40907709	41470622	0.075497	0.050256	0.029076	0.034572
scaffold_335_segment0	41048900	41677517	0.135271	0.080178	0.046008	0.068143
scaffold_335_segment0	41239077	41841233	0.205280	0.129751	0.074504	0.099728
scaffold_335_segment0	41471706	42000264	0.107104	0.069282	0.037760	0.045039
scaffold_335_segment0	41678208	42190710	0.077441	0.055187	0.027525	0.025632
scaffold_335_segment0	41841626	42556499	0.029858	0.016560	0.008291	0.001017
scaffold_335_segment0	42000614	42881558	0.030948	0.015480	0.008481	0.001863
scaffold_335_segment0	42190718	43181893	0.075075	0.033952	0.019190	0.025801
scaffold_335_segment0	42556632	43531893	0.196957	0.089176	0.052351	0.103342
scaffold_335_segment0	42881562	43795193	0.333194	0.164868	0.093949	0.196528
scaffold_335_segment0	43181901	44361731	0.250935	0.105253	0.064224	0.140358
scaffold_335_segment0	43531922	44772883	0.278874	0.123396	0.075002	0.163755
scaffold_335_segment0	43795209	45119280	0.207731	0.085669	0.050464	0.101495
scaffold_335_segment0	44364822	45362286	0.272709	0.150574	0.082943	0.139517
scaffold_335_segment0	44772931	45644648	0.174311	0.091456	0.050565	0.075565
scaffold_335_segment0	45119460	45995370	0.029308	0.015606	0.008921	0.003998
scaffold_335_segment0	45362307	46331419	0.002530	0.001213	0.000696	-0.012337
scaffold_335_segment0	45644669	46610664	0.043562	0.020507	0.012090	0.011167
scaffold_335_segment0	45995628	46837119	0.106745	0.048652	0.028993	0.045655
scaffold_335_segment0	46331420	47053497	0.090034	0.042835	0.025999	0.042622
scaffold_335_segment0	46610670	47237502	0.094325	0.051916	0.030116	0.046666
scaffold_335_segment0	46837127	47442419	0.165846	0.100701	0.057077	0.087450
scaffold_335_segment0	47053503	47653251	0.176499	0.109152	0.062167	0.088027
scaffold_335_segment0	47237504	47780582	0.145429	0.085799	0.050698	0.067371
scaffold_335_segment0	47442428	47998872	0.162856	0.090171	0.054577	0.084425
scaffold_335_segment0	47653297	48150382	0.145726	0.083503	0.048452	0.070954
scaffold_335_segment0	47780751	48376561	0.095643	0.051065	0.029365	0.040347
scaffold_335_segment0	47999883	48543601	-0.018827	-0.010493	-0.005854	-0.027115
scaffold_335_segment0	48150512	48723641	-0.024848	-0.013097	-0.007682	-0.028677
scaffold_335_segment0	48376597	48877410	-0.010503	-0.006398	-0.003510	-0.023563
scaffold_335_segment0	48544343	49059269	0.034244	0.020458	0.011634	0.004941
scaffold_335_segment0	48723664	49314735	0.033565	0.018448	0.010815	0.003003
scaffold_335_segment0	48877416	49512620	0.014139	0.006980	0.004391	-0.004614
scaffold_335_segment0	49059273	49719483	-0.000165	-0.000080	-0.000049	-0.012695
scaffold_335_segment0	49314739	49860555	0.016388	0.008914	0.005418	0.000351
scaffold_335_segment0	49512808	50028095	-0.009555	-0.005799	-0.003270	-0.017007
scaffold_335_segment0	49719486	50190372	0.004378	0.002643	0.001509	-0.010410
scaffold_335_segment0	49860560	50303723	0.019239	0.012301	0.006737	-0.007606
scaffold_335_segment0	50028159	50496573	0.020142	0.012307	0.007058	-0.004726
scaffold_335_segment0	50190373	50671504	-0.031464	-0.020202	-0.011375	-0.031356
scaffold_335_segment0	50303760	50865939	-0.075612	-0.043366	-0.024847	-0.051286
scaffold_335_segment0	50496628	51067270	-0.056619	-0.032810	-0.018492	-0.043161
scaffold_335_segment0	50671580	51369912	0.015359	0.008274	0.004642	-0.009227
scaffold_335_segment0	50865974	51594662	0.020180	0.011002	0.006222	-0.004948
scaffold_335_segment0	51067572	51774523	0.038646	0.020489	0.011752	0.004118
scaffold_335_segment0	51370060	51971831	-0.049009	-0.028724	-0.016621	-0.044015
scaffold_335_segment0	51594667	52215460	-0.028633	-0.016449	-0.009634	-0.033458
scaffold_335_segment0	51775056	52429949	-0.000208	-0.000122	-0.000071	-0.014784
scaffold_335_segment0	51971870	52627288	0.063044	0.033622	0.019972	0.026333
scaffold_335_segment0	52215545	52764445	0.072389	0.039821	0.023558	0.034338
scaffold_335_segment1	51778	491691	0.013225	0.008289	0.004653	-0.006519
scaffold_335_segment1	171358	653227	0.010033	0.005868	0.003436	-0.009054
scaffold_335_segment1	333642	838467	-0.040145	-0.022976	-0.013413	-0.041926
scaffold_335_segment1	491717	943119	-0.051057	-0.031371	-0.018054	-0.053283
scaffold_335_segment1	653404	1050392	-0.016280	-0.010406	-0.006040	-0.035224
scaffold_335_segment1	838501	1170454	0.068070	0.044808	0.026616	0.013244
scaffold_335_segment1	943164	1276621	0.072067	0.046415	0.028306	0.019206
scaffold_335_segment1	1050402	1384717	0.039222	0.025419	0.015110	-0.000803
scaffold_335_segment1	1170529	1498255	0.021454	0.014699	0.008605	-0.002277
scaffold_335_segment1	1276897	1637821	0.087315	0.060239	0.034242	0.037666
scaffold_335_segment1	1384796	1804436	0.069808	0.047237	0.027273	0.027702
scaffold_335_segment1	1498289	1934109	0.039649	0.025382	0.014721	0.008112
scaffold_335_segment1	1638264	2015747	-0.027328	-0.018003	-0.010607	-0.031066
scaffold_335_segment1	1804632	2092885	0.006110	0.004138	0.002449	-0.008947
scaffold_335_segment1	1934243	2150042	0.004740	0.003640	0.002114	-0.006021
scaffold_335_segment1	2015768	2218832	0.030132	0.024406	0.014294	0.006835
scaffold_335_segment1	2092888	2301847	0.024421	0.021297	0.011906	0.004246
scaffold_335_segment1	2150043	2398212	0.022941	0.018328	0.010200	-0.003060
scaffold_335_segment1	2218873	2502287	0.001872	0.001354	0.000746	-0.018065
scaffold_335_segment1	2301849	2581981	-0.003656	-0.002616	-0.001481	-0.025679
scaffold_335_segment1	2398214	2647609	-0.005315	-0.004060	-0.002334	-0.022379
scaffold_335_segment1	2502636	2724013	-0.006156	-0.005032	-0.002874	-0.019783
scaffold_335_segment1	2582006	2808560	0.016497	0.012949	0.007410	-0.005883
scaffold_335_segment1	2647637	2895616	0.020504	0.014594	0.008492	-0.006334
scaffold_335_segment1	2724015	2974666	0.036052	0.025611	0.015055	0.004863
scaffold_335_segment1	2808669	3038371	0.008986	0.006599	0.003858	-0.010804
scaffold_335_segment1	2895672	3094578	0.008422	0.006921	0.003910	-0.008684
scaffold_335_segment1	2974892	3131136	-0.011916	-0.010663	-0.005984	-0.020316
scaffold_335_segment1	3038439	3172560	0.013580	0.012852	0.007101	-0.007245
scaffold_335_segment1	3094595	3205088	0.003626	0.003437	0.001886	-0.025127
scaffold_335_segment1	3131196	3249830	0.033084	0.030117	0.016365	-0.015695
scaffold_335_segment1	3172565	3291425	0.040256	0.033525	0.018888	-0.016497
