chr	windowStart	windowEnd	D	f_d	f_dM	d_f
contig_1888_segment0	8209774	8430553	0.006489	0.004969	0.003305	0.003692
contig_1888_segment0	8274552	8526247	0.010566	0.007984	0.005443	0.004588
contig_1888_segment0	8342767	8608326	0.034847	0.025486	0.017726	0.022330
contig_1888_segment0	8430566	8691599	0.012937	0.010072	0.006913	0.009137
contig_1888_segment0	8526248	8777812	0.006642	0.005421	0.003641	0.007748
contig_1888_segment0	8608357	8913611	-0.031810	-0.025171	-0.016803	-0.021207
contig_1888_segment0	8692124	9032172	-0.038192	-0.028388	-0.018701	-0.028773
contig_1888_segment0	8778038	9155044	0.016459	0.011644	0.007698	0.008246
contig_1888_segment0	8913710	9312059	0.032278	0.022529	0.014818	0.019892
contig_1888_segment0	9032183	9541918	0.053315	0.033238	0.023027	0.037147
contig_1888_segment0	9155376	9719584	-0.023659	-0.013810	-0.009700	-0.013682
contig_1888_segment0	9312103	9829067	-0.020716	-0.012276	-0.008711	-0.008732
contig_1888_segment0	9542148	9935430	-0.022469	-0.014087	-0.010016	-0.012133
contig_1888_segment0	9719604	10032794	0.015622	0.010770	0.007582	0.011080
contig_1888_segment0	9829116	10162848	0.015669	0.010859	0.007614	0.009333
contig_1888_segment0	9935440	10363563	0.028444	0.019182	0.013421	0.017780
contig_1888_segment0	10033868	10541488	0.011889	0.007235	0.004980	0.007167
contig_1888_segment0	10163541	10638654	0.024667	0.014888	0.010330	0.015377
contig_1888_segment0	10363667	10727319	-0.003114	-0.002014	-0.001367	-0.003873
contig_1888_segment0	10541703	10813844	0.013420	0.009565	0.006576	0.006352
contig_1888_segment0	10638987	10906946	0.000553	0.000407	0.000278	-0.000261
contig_1888_segment0	10727326	11026004	0.001105	0.000822	0.000562	0.003342
contig_1888_segment0	10813864	11443438	0.032290	0.019768	0.013559	0.022215
contig_1888_segment0	10906967	11614385	0.041750	0.029666	0.020028	0.023856
contig_235_segment0	5057	56642	0.003230	0.013088	0.006915	0.002991
contig_235_segment0	12963	65719	0.010624	0.043902	0.023424	0.007407
contig_235_segment0	41286	76324	0.018239	0.077364	0.042737	0.010759
contig_235_segment0	56643	92614	-0.015059	-0.074688	-0.038360	-0.002565
contig_235_segment0	65724	112725	-0.025599	-0.103721	-0.056942	-0.009203
contig_235_segment0	76338	131338	-0.022787	-0.090459	-0.049901	-0.007960
contig_235_segment0	92615	139892	0.000476	0.001862	0.001059	0.000688
contig_235_segment0	112735	170063	0.000447	0.001766	0.001004	0.000660
scaffold_335_segment0	131345	143757	-0.000015	-0.000039	-0.000024	-0.002119
scaffold_335_segment0	139903	279310	-0.013425	-0.024178	-0.015970	-0.009118
scaffold_335_segment0	170096	361096	-0.000956	-0.001355	-0.000937	-0.003220
scaffold_335_segment0	143759	917235	0.004211	0.002441	0.001904	0.004193
scaffold_335_segment0	279312	1184435	0.043036	0.018436	0.014520	0.028721
scaffold_335_segment0	362865	1279454	0.024381	0.009989	0.007824	0.019916
scaffold_335_segment0	917590	1286872	0.015018	0.010028	0.007477	0.010907
scaffold_335_segment0	1184474	1324424	-0.015814	-0.020951	-0.014605	-0.005387
scaffold_335_segment0	1279480	1528042	0.012905	0.013381	0.009326	0.007886
scaffold_335_segment0	1286877	1782199	0.017235	0.011341	0.008050	0.013101
scaffold_335_segment0	1324716	2019022	0.030293	0.015723	0.011288	0.020410
scaffold_335_segment0	1528067	2215392	0.032665	0.017279	0.012325	0.019362
scaffold_335_segment0	1782217	2369359	0.049442	0.027701	0.019945	0.024864
scaffold_335_segment0	2019161	2485943	0.018445	0.011614	0.008155	0.006275
scaffold_335_segment0	2215586	2584785	0.012336	0.008291	0.005795	0.003144
scaffold_335_segment0	2369380	2701680	0.015806	0.011637	0.007999	0.006420
scaffold_335_segment0	2486062	2808573	0.084391	0.063069	0.044417	0.047815
scaffold_335_segment0	2584806	2931131	0.050196	0.034130	0.024035	0.027305
scaffold_335_segment0	2702233	3081472	0.012643	0.008032	0.005645	0.008998
scaffold_335_segment0	2808576	3277118	-0.089858	-0.048676	-0.035020	-0.051745
scaffold_335_segment0	2931157	3433508	-0.060200	-0.031166	-0.022599	-0.034501
scaffold_335_segment0	3081619	3555213	-0.052788	-0.026348	-0.019227	-0.031961
scaffold_335_segment0	3277493	3663025	-0.006885	-0.003801	-0.002707	-0.003363
scaffold_335_segment0	3433513	3786726	0.007964	0.004646	0.003365	0.005907
scaffold_335_segment0	3555258	3920582	-0.009521	-0.005492	-0.004049	-0.005289
scaffold_335_segment0	3663048	4041476	0.007524	0.004351	0.003176	0.007412
scaffold_335_segment0	3786986	4162861	0.006757	0.004015	0.002891	0.002535
scaffold_335_segment0	3920665	4256481	0.008983	0.005709	0.004046	0.003751
scaffold_335_segment0	4041504	4478995	0.004037	0.002215	0.001637	0.003265
scaffold_335_segment0	4162879	4645376	-0.026502	-0.013550	-0.010061	-0.010177
scaffold_335_segment0	4256738	4778573	0.013083	0.006428	0.004785	0.017588
scaffold_335_segment0	4479052	4883190	0.004822	0.002750	0.001958	0.006088
scaffold_335_segment0	4645408	4996183	0.045150	0.028153	0.019798	0.028815
scaffold_335_segment0	4778581	5100703	0.022413	0.015487	0.010497	0.009704
scaffold_335_segment0	4883337	5189789	0.015556	0.010520	0.007283	0.010246
scaffold_335_segment0	4996234	5216320	0.006285	0.004864	0.003345	0.001104
scaffold_335_segment0	5100765	5338692	0.006530	0.004891	0.003449	0.005074
scaffold_335_segment0	5189794	5509600	0.014427	0.009968	0.007181	0.008272
scaffold_335_segment0	5216340	5637248	0.011057	0.006363	0.004696	0.008608
scaffold_335_segment0	5339692	5731661	0.005769	0.003280	0.002443	0.003585
scaffold_335_segment0	5509601	5864544	-0.003604	-0.002076	-0.001550	-0.002463
scaffold_335_segment0	5637250	5976319	0.002621	0.001610	0.001179	0.003342
scaffold_335_segment0	5731860	6064864	0.012959	0.008341	0.006016	0.010435
scaffold_335_segment0	5864560	6140009	0.039978	0.028504	0.020222	0.025812
scaffold_335_segment0	5976380	6238371	0.027560	0.018734	0.013061	0.017733
scaffold_335_segment0	6065070	6326923	0.036828	0.023853	0.016780	0.023384
scaffold_335_segment0	6140343	6407443	0.037351	0.023580	0.016415	0.021718
scaffold_335_segment0	6238449	6488700	0.017344	0.011822	0.008277	0.008597
scaffold_335_segment0	6326924	6568446	0.004653	0.003428	0.002336	0.000969
scaffold_335_segment0	6407451	6643386	-0.018474	-0.013397	-0.009184	-0.010778
scaffold_335_segment0	6488745	6667282	-0.013304	-0.010947	-0.007395	-0.007059
scaffold_335_segment0	6568459	6700197	-0.084075	-0.075806	-0.050504	-0.049768
scaffold_335_segment0	6643389	6762907	-0.086735	-0.090192	-0.060409	-0.048631
scaffold_335_segment0	6667302	6900101	-0.066731	-0.053280	-0.036631	-0.039710
scaffold_335_segment0	6700199	7031625	0.010795	0.007206	0.005075	0.009721
scaffold_335_segment0	6763324	7150798	0.009485	0.005546	0.003946	0.010279
scaffold_335_segment0	6900343	7252976	0.049544	0.029810	0.021311	0.034487
scaffold_335_segment0	7031630	7356333	0.039093	0.022771	0.016457	0.028834
scaffold_335_segment0	7150836	7517929	0.052192	0.029255	0.021392	0.035971
scaffold_335_segment0	7252999	7750114	0.007846	0.004025	0.002928	0.005176
scaffold_335_segment0	7356394	7892448	0.028609	0.014000	0.010580	0.016555
scaffold_335_segment0	7517943	8111929	0.034521	0.017807	0.013046	0.022558
scaffold_335_segment0	7750123	8282385	0.066283	0.037392	0.027208	0.045463
scaffold_335_segment0	7892534	8490179	0.078304	0.042887	0.031127	0.055495
scaffold_335_segment0	8113221	8628831	0.065951	0.034842	0.025599	0.044253
scaffold_335_segment0	8282517	8791090	0.023494	0.011678	0.008712	0.012726
scaffold_335_segment0	8490271	8978210	-0.010391	-0.005544	-0.004068	-0.009361
scaffold_335_segment0	8628839	9140808	-0.056536	-0.029684	-0.022045	-0.036716
scaffold_335_segment0	8791163	9276236	-0.034730	-0.018793	-0.014005	-0.020594
scaffold_335_segment0	8978248	9553120	-0.002268	-0.001036	-0.000800	0.000326
scaffold_335_segment0	9140810	9789014	0.026156	0.011842	0.009072	0.016071
scaffold_335_segment0	9276996	10019615	0.040104	0.017318	0.013295	0.023849
scaffold_335_segment0	9553432	10274666	0.031447	0.015538	0.011385	0.019145
scaffold_335_segment0	9789051	10466147	0.004410	0.002109	0.001575	0.004750
scaffold_335_segment0	10020772	10670429	-0.011184	-0.005286	-0.003869	-0.003354
scaffold_335_segment0	10274669	10865129	-0.038900	-0.017822	-0.013270	-0.018512
scaffold_335_segment0	10466168	11029111	-0.010891	-0.005266	-0.003880	-0.003784
scaffold_335_segment0	10670469	11201217	-0.021934	-0.012055	-0.009148	-0.008055
scaffold_335_segment0	10865294	11446754	0.012865	0.006750	0.005123	0.008180
scaffold_335_segment0	11029116	11612281	0.002072	0.001067	0.000811	0.002527
scaffold_335_segment0	11202022	11806736	0.035670	0.015087	0.011609	0.020276
scaffold_335_segment0	11447014	12021503	0.008508	0.003578	0.002670	0.004155
scaffold_335_segment0	11612321	12262457	0.030939	0.011627	0.008715	0.023209
scaffold_335_segment0	11806756	12408027	-0.002740	-0.001161	-0.000836	0.005587
scaffold_335_segment0	12021962	12522817	-0.019730	-0.009101	-0.006675	-0.005025
scaffold_335_segment0	12262898	12868907	-0.037107	-0.015122	-0.011292	-0.018533
scaffold_335_segment0	12408035	13085400	0.046600	0.019085	0.014104	0.024601
scaffold_335_segment0	12522857	13365194	0.089189	0.031718	0.023519	0.052851
scaffold_335_segment0	12868923	13669183	0.108503	0.041217	0.030509	0.067804
scaffold_335_segment0	13085433	13957699	0.074260	0.025885	0.019701	0.049205
scaffold_335_segment0	13365543	14241858	0.017893	0.006248	0.004785	0.013676
scaffold_335_segment0	13669356	14570984	0.007540	0.002803	0.002085	0.005777
scaffold_335_segment0	13957849	14915345	-0.080048	-0.027999	-0.021002	-0.056095
scaffold_335_segment0	14242237	15384969	-0.037769	-0.012330	-0.009450	-0.022329
scaffold_335_segment0	14571525	15725081	-0.026482	-0.008529	-0.006685	-0.010496
scaffold_335_segment0	14915423	16083177	0.029011	0.009542	0.007316	0.026232
scaffold_335_segment0	15385012	16461313	0.012937	0.004470	0.003358	0.012789
scaffold_335_segment0	15725083	16721403	0.058528	0.019074	0.014251	0.035561
scaffold_335_segment0	16083317	16894603	0.067113	0.024088	0.017730	0.035133
scaffold_335_segment0	16461494	17029049	0.034128	0.015267	0.010742	0.015660
scaffold_335_segment0	16721429	17228676	-0.032570	-0.015783	-0.010857	-0.021594
scaffold_335_segment0	16894607	17443364	0.003125	0.001398	0.001011	0.001736
scaffold_335_segment0	17029063	17671121	0.031315	0.012420	0.009291	0.017265
scaffold_335_segment0	17228722	17846136	0.005285	0.002327	0.001745	0.005031
scaffold_335_segment0	17443520	18025292	0.010654	0.004894	0.003648	0.006671
scaffold_335_segment0	17671129	18171019	-0.016166	-0.008210	-0.005911	-0.004954
scaffold_335_segment0	17846308	18340519	0.061368	0.028937	0.020988	0.039566
scaffold_335_segment0	18025305	18519284	0.003653	0.001837	0.001298	0.005436
scaffold_335_segment0	18171043	18736716	0.056547	0.027161	0.019474	0.033694
scaffold_335_segment0	18340526	18985970	0.013833	0.005650	0.004173	0.009894
scaffold_335_segment0	18519286	19311898	0.006708	0.002492	0.001894	0.005231
scaffold_335_segment0	18736816	19814691	0.053403	0.016825	0.013412	0.033811
scaffold_335_segment0	18986049	20216030	0.039460	0.012313	0.009618	0.023444
scaffold_335_segment0	19311927	20492142	0.112940	0.036071	0.028070	0.070689
scaffold_335_segment0	19814971	20826129	0.012376	0.004542	0.003385	0.009939
scaffold_335_segment0	20216097	21041843	0.035742	0.016462	0.012252	0.023822
scaffold_335_segment0	20492167	21332390	-0.000090	-0.000041	-0.000031	0.001697
scaffold_335_segment0	20826495	21599566	0.020375	0.009545	0.007380	0.012816
scaffold_335_segment0	21042047	21879434	0.055537	0.020636	0.016507	0.029345
scaffold_335_segment0	21332557	22178357	0.047074	0.014885	0.012145	0.028402
scaffold_335_segment0	21599958	22375428	0.053682	0.017091	0.013791	0.030606
scaffold_335_segment0	21879936	22702034	0.052099	0.019021	0.014953	0.030789
scaffold_335_segment0	22178766	22936823	0.053637	0.026180	0.019657	0.025087
scaffold_335_segment0	22376032	23211403	0.033215	0.016843	0.012328	0.015887
scaffold_335_segment0	22702035	23726022	0.079651	0.028489	0.021067	0.046152
scaffold_335_segment0	22937408	24180508	0.048587	0.015225	0.010921	0.029670
scaffold_335_segment0	23211414	24619196	0.043696	0.011354	0.008372	0.032255
scaffold_335_segment0	23726409	25182847	-0.032430	-0.009181	-0.006981	-0.016321
scaffold_335_segment0	24180617	25880317	0.041440	0.009664	0.007835	0.033950
scaffold_335_segment0	24619453	26424261	0.098305	0.021451	0.018041	0.056577
scaffold_335_segment0	25182848	26695611	0.092232	0.018954	0.015853	0.047276
scaffold_335_segment0	25880349	26859992	-0.006750	-0.002148	-0.001706	-0.003113
scaffold_335_segment0	26424328	27050019	-0.046633	-0.022128	-0.016071	-0.022354
scaffold_335_segment0	26696089	27354363	-0.038002	-0.020590	-0.014451	-0.018702
scaffold_335_segment0	26860008	27609665	0.024631	0.011227	0.008335	0.013487
scaffold_335_segment0	27050032	27867479	0.043676	0.017788	0.013430	0.026112
scaffold_335_segment0	27357430	28302812	0.044672	0.017150	0.012909	0.027702
scaffold_335_segment0	27610159	28569840	0.025887	0.009801	0.007578	0.018825
scaffold_335_segment0	27867765	28900063	0.050881	0.018664	0.014626	0.027678
scaffold_335_segment0	28303661	29054606	0.050110	0.024330	0.019424	0.019853
scaffold_335_segment0	28570526	29388066	0.095281	0.048109	0.037482	0.036308
scaffold_335_segment0	28901566	29740655	0.098924	0.047270	0.036882	0.040535
scaffold_335_segment0	29054609	30086125	0.114569	0.039611	0.031778	0.053870
scaffold_335_segment0	29388139	30486970	0.108732	0.031230	0.025488	0.058595
scaffold_335_segment0	29740672	30692635	0.150417	0.044832	0.037377	0.077344
scaffold_335_segment0	30087073	30877486	0.069206	0.025176	0.020161	0.035584
scaffold_335_segment0	30488322	30982220	0.054250	0.026901	0.020537	0.024701
scaffold_335_segment0	30692969	31108723	-0.030120	-0.016949	-0.011920	-0.016765
scaffold_335_segment0	30877517	31359092	0.134783	0.070511	0.049523	0.068432
scaffold_335_segment0	30982222	31607554	0.115019	0.052405	0.037055	0.060643
scaffold_335_segment0	31110809	31885714	0.160356	0.065413	0.049527	0.078026
scaffold_335_segment0	31359444	32287554	0.037033	0.013290	0.010847	0.018460
scaffold_335_segment0	31607560	32628342	0.068738	0.020637	0.017880	0.031344
scaffold_335_segment0	31885724	33150267	0.081981	0.020955	0.018031	0.042492
scaffold_335_segment0	32287559	33434219	0.114691	0.030515	0.025624	0.058141
scaffold_335_segment0	32628440	33827217	0.089186	0.021353	0.017692	0.048973
scaffold_335_segment0	33150287	34119384	0.240042	0.072614	0.057759	0.136351
scaffold_335_segment0	33434222	34496474	0.134300	0.041655	0.032964	0.081844
scaffold_335_segment0	33827275	34710195	0.116811	0.047043	0.036337	0.055145
scaffold_335_segment0	34121193	34890796	-0.137135	-0.061620	-0.047354	-0.050382
scaffold_335_segment0	34496477	34961363	-0.036930	-0.025626	-0.018448	-0.011875
scaffold_335_segment0	34710207	35129626	0.013368	0.010127	0.007022	0.004922
scaffold_335_segment0	34890805	35413599	0.050215	0.029864	0.022827	0.018301
scaffold_335_segment0	34961406	35784498	0.054672	0.026746	0.020559	0.026838
scaffold_335_segment0	35129707	36069587	0.025373	0.010784	0.008332	0.015435
scaffold_335_segment0	35414526	36495958	0.045268	0.020229	0.015096	0.029232
scaffold_335_segment0	35784874	36855076	0.100637	0.043387	0.030532	0.058438
scaffold_335_segment0	36070593	37115117	0.127899	0.055042	0.039474	0.073486
scaffold_335_segment0	36497733	37310533	0.165129	0.068686	0.049593	0.103629
scaffold_335_segment0	36855159	37472116	0.177659	0.081578	0.061618	0.099052
scaffold_335_segment0	37115997	37574886	0.152398	0.100592	0.069969	0.074427
scaffold_335_segment0	37310751	37789448	0.094689	0.082246	0.051880	0.040230
scaffold_335_segment0	37472126	38026480	-0.003278	-0.002435	-0.001619	-0.000154
scaffold_335_segment0	37575008	38267656	0.033899	0.017983	0.013170	0.019718
scaffold_335_segment0	37789645	38632700	0.021837	0.008837	0.006706	0.014831
scaffold_335_segment0	38026484	38851481	0.089108	0.037472	0.027513	0.047726
scaffold_335_segment0	38267693	39108660	0.095589	0.038487	0.027964	0.047098
scaffold_335_segment0	38632712	39340451	0.116254	0.054876	0.039586	0.058143
scaffold_335_segment0	38852068	39574922	0.069872	0.032213	0.024207	0.043176
scaffold_335_segment0	39110423	39879729	0.081684	0.037600	0.028467	0.054399
scaffold_335_segment0	39340552	40188721	0.061394	0.026811	0.020400	0.043346
scaffold_335_segment0	39574924	40320805	0.051576	0.024591	0.018218	0.028618
scaffold_335_segment0	39879770	40471282	-0.027542	-0.016397	-0.010836	-0.010776
scaffold_335_segment0	40188858	40572471	0.000133	0.000116	0.000070	0.001914
scaffold_335_segment0	40321080	40740832	-0.037814	-0.026308	-0.016615	-0.017539
scaffold_335_segment0	40471285	40873157	0.016977	0.010781	0.007353	0.007571
scaffold_335_segment0	40572487	41029915	0.030018	0.015812	0.011015	0.014215
scaffold_335_segment0	40740834	41191706	0.125408	0.068406	0.048008	0.057681
scaffold_335_segment0	40873589	41438956	0.090430	0.046895	0.032449	0.044572
scaffold_335_segment0	41029950	41639433	0.014363	0.007296	0.005189	0.008034
scaffold_335_segment0	41191707	41819153	0.006290	0.003355	0.002360	0.005017
scaffold_335_segment0	41438958	41982145	0.023953	0.013719	0.009652	0.014229
scaffold_335_segment0	41639783	42189990	0.024517	0.012790	0.008909	0.015938
scaffold_335_segment0	41819159	42476563	0.007968	0.003541	0.002574	0.008759
scaffold_335_segment0	41982246	42786334	0.046540	0.020183	0.014018	0.030447
scaffold_335_segment0	42190013	43100886	0.060467	0.026390	0.017845	0.037826
scaffold_335_segment0	42478743	43448588	0.019513	0.008333	0.005520	0.009513
scaffold_335_segment0	42786343	43748738	0.079830	0.034246	0.022429	0.050401
scaffold_335_segment0	43101078	44225629	0.093084	0.032780	0.022781	0.059794
scaffold_335_segment0	43449368	44714686	0.117803	0.036707	0.026151	0.071034
scaffold_335_segment0	43748910	45114725	0.001867	0.000524	0.000405	0.006006
scaffold_335_segment0	44225654	45304513	-0.028352	-0.010647	-0.008086	-0.013193
scaffold_335_segment0	44714690	45603388	0.043434	0.018997	0.014413	0.034090
scaffold_335_segment0	45114729	45907860	0.099400	0.048987	0.034290	0.062418
scaffold_335_segment0	45305267	46243499	0.140883	0.063814	0.045504	0.094270
scaffold_335_segment0	45603609	46522958	0.080802	0.035066	0.025678	0.050829
scaffold_335_segment0	45907865	46732655	0.068415	0.028979	0.022292	0.042763
scaffold_335_segment0	46243595	46950365	0.051727	0.021490	0.016381	0.028585
scaffold_335_segment0	46523253	47117277	0.038454	0.018572	0.013221	0.021281
scaffold_335_segment0	46732658	47316859	0.008364	0.004281	0.002955	0.006212
scaffold_335_segment0	46950384	47539019	0.000590	0.000319	0.000221	0.001835
scaffold_335_segment0	47117291	47683513	0.012273	0.007299	0.005081	0.010283
scaffold_335_segment0	47317326	47844666	0.015237	0.009099	0.006432	0.012851
scaffold_335_segment0	47539433	48030080	0.015335	0.009038	0.006410	0.013847
scaffold_335_segment0	47683528	48167195	0.049714	0.027382	0.019785	0.033780
scaffold_335_segment0	47844673	48346474	0.030981	0.017863	0.013034	0.020428
scaffold_335_segment0	48030157	48504275	0.038143	0.022042	0.016242	0.022979
scaffold_335_segment0	48167266	48684653	-0.015217	-0.008455	-0.006293	-0.014328
scaffold_335_segment0	48346879	48833334	0.001009	0.000559	0.000414	-0.001981
scaffold_335_segment0	48504293	48961790	0.002703	0.001596	0.001152	-0.001954
scaffold_335_segment0	48684868	49143464	0.025102	0.013552	0.010040	0.015655
scaffold_335_segment0	48833387	49330957	0.019497	0.010447	0.007656	0.010167
scaffold_335_segment0	48962225	49475101	0.021672	0.011273	0.008284	0.016030
scaffold_335_segment0	49143932	49671288	-0.006218	-0.003426	-0.002468	-0.001164
scaffold_335_segment0	49331006	49815704	-0.035661	-0.020183	-0.014654	-0.019922
scaffold_335_segment0	49475628	49928400	-0.048470	-0.029618	-0.021546	-0.031686
scaffold_335_segment0	49671464	50080028	0.045094	0.028723	0.021040	0.021781
scaffold_335_segment0	49815862	50212080	0.049750	0.029612	0.021519	0.028267
scaffold_335_segment0	49928455	50344724	0.048811	0.028312	0.020448	0.032179
scaffold_335_segment0	50080653	50510876	-0.003363	-0.002028	-0.001425	0.000761
scaffold_335_segment0	50212082	50677244	0.025965	0.016294	0.011688	0.016207
scaffold_335_segment0	50345511	50833416	0.031763	0.018592	0.013598	0.022144
scaffold_335_segment0	50510909	50993886	0.026275	0.015003	0.011187	0.021538
scaffold_335_segment0	50677506	51261465	-0.011958	-0.006386	-0.004740	-0.001243
scaffold_335_segment0	50833541	51474216	-0.024434	-0.012708	-0.009255	-0.009885
scaffold_335_segment0	50994292	51645041	-0.042737	-0.023026	-0.016492	-0.022563
scaffold_335_segment0	51261900	51836783	0.006059	0.003371	0.002322	0.007317
scaffold_335_segment0	51474258	52001447	0.037586	0.023279	0.016064	0.025389
scaffold_335_segment0	51645218	52190135	0.067932	0.039830	0.027736	0.039823
scaffold_335_segment0	51836841	52401435	0.049566	0.027767	0.019908	0.026749
scaffold_335_segment0	52001490	52557838	0.033479	0.016865	0.011985	0.017319
scaffold_335_segment0	52190355	52698111	0.011576	0.005692	0.004061	0.005230
scaffold_335_segment0	52401444	52815202	0.023934	0.013152	0.009198	0.010975
scaffold_335_segment1	67053	449305	-0.012465	-0.008084	-0.005712	-0.004189
scaffold_335_segment1	178905	588521	-0.003716	-0.002329	-0.001652	-0.003033
scaffold_335_segment1	321538	751519	-0.003338	-0.002078	-0.001461	-0.004662
scaffold_335_segment1	449369	869987	0.031429	0.020013	0.014060	0.018608
scaffold_335_segment1	588572	958810	0.003870	0.002579	0.001827	0.007554
scaffold_335_segment1	751549	1050007	-0.024331	-0.016206	-0.011222	-0.007602
scaffold_335_segment1	870267	1149126	-0.000712	-0.000448	-0.000310	0.007896
scaffold_335_segment1	958820	1240840	0.015653	0.009844	0.006688	0.015475
