chr	windowStart	windowEnd	D	f_d	f_dM	d_f
contig_4_segment0	5123075	6139724	-0.018378	-0.021061	-0.009436	-0.009829
contig_4_segment0	5668022	6744717	-0.024345	-0.026272	-0.012093	-0.012347
contig_4_segment0	6139734	7340640	-0.037510	-0.040410	-0.018254	-0.016827
contig_4_segment0	6744984	8110236	-0.025462	-0.026731	-0.011810	-0.009528
contig_4_segment0	7340796	8705045	0.003473	0.003502	0.001458	0.003140
contig_4_segment0	8110325	9528976	0.022014	0.020505	0.008427	0.008970
contig_4_segment0	8705124	10593913	-0.010210	-0.008457	-0.003539	-0.005840
contig_4_segment0	9528979	11546903	-0.002991	-0.002427	-0.001033	-0.000761
contig_4_segment0	10594889	12498652	-0.007222	-0.006050	-0.002805	-0.002045
contig_4_segment0	11546943	13613448	-0.058559	-0.047026	-0.023274	-0.025409
contig_4_segment0	12498707	14465027	-0.055631	-0.043656	-0.021977	-0.024291
contig_4_segment0	13613453	15577949	-0.071444	-0.054178	-0.028263	-0.032908
contig_4_segment0	14465225	17029676	-0.070968	-0.043852	-0.024206	-0.034514
contig_4_segment0	15578446	18382039	-0.099527	-0.052982	-0.031039	-0.046378
contig_4_segment0	17030058	19686446	-0.112580	-0.057422	-0.035157	-0.051987
contig_4_segment0	18382077	21061139	-0.104912	-0.053577	-0.033504	-0.048488
contig_4_segment0	19686615	22827661	-0.094462	-0.040882	-0.027483	-0.043699
contig_4_segment0	21061143	25177336	-0.066328	-0.019611	-0.014113	-0.030516
contig_4_segment0	22827667	27126837	-0.120943	-0.034251	-0.024273	-0.054777
contig_4_segment0	25177639	28729281	-0.128146	-0.043556	-0.030136	-0.055565
contig_4_segment0	27126996	31125366	-0.095365	-0.024883	-0.018410	-0.039505
contig_4_segment0	28731512	32580654	-0.083716	-0.022174	-0.016608	-0.028954
contig_4_segment0	31125396	35088594	-0.089741	-0.025567	-0.018389	-0.030631
contig_4_segment0	32580671	37083558	-0.083844	-0.024249	-0.016670	-0.035174
contig_4_segment0	35088603	39633711	-0.043783	-0.012999	-0.009010	-0.019991
contig_4_segment0	37083564	41635106	-0.060040	-0.014874	-0.011006	-0.031469
contig_4_segment0	39633889	43543971	-0.108872	-0.029410	-0.021249	-0.054382
contig_4_segment0	41635203	45371784	-0.101062	-0.036325	-0.024616	-0.046392
contig_4_segment0	43543977	48373048	-0.107612	-0.033096	-0.022965	-0.049464
contig_4_segment0	45372323	50849623	-0.088774	-0.019953	-0.014599	-0.040619
contig_4_segment0	48373800	53900071	-0.048893	-0.011007	-0.008114	-0.020458
